Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Transport to the Golgi and subsequent modification ,0.29834051206077744,3.242801257357604,0.004347826086956522,0.2149984428036034,191,176,ILMN_1699987;ILMN_1713901;ILMN_1744059;ILMN_2300186;ILMN_1690708;ILMN_2126832;ILMN_1654939;ILMN_2129309;ILMN_1684042;ILMN_2370622;ILMN_1786532;ILMN_1685824;ILMN_1736585;ILMN_1702636;ILMN_1798254;ILMN_1756501;ILMN_1779530;ILMN_1690397;ILMN_1692121;ILMN_1805175;ILMN_2380688;ILMN_1680687;ILMN_1749345;ILMN_1742167;ILMN_2339627;ILMN_1776154;ILMN_1698508;ILMN_1814650;ILMN_2394296;ILMN_2404154;ILMN_1773847;ILMN_1719518;ILMN_1724789;ILMN_1745469;ILMN_2130411;ILMN_2038775;ILMN_1664030;ILMN_1761808;ILMN_1699703;ILMN_1656386;ILMN_1684385;ILMN_1661733;ILMN_1724293;ILMN_2186482;ILMN_2203299;ILMN_2342240;ILMN_2158665;ILMN_1762281;ILMN_1677635;ILMN_2242463;ILMN_1658864;ILMN_1812474;ILMN_1721535;ILMN_2181125;ILMN_1791726;ILMN_1719316;ILMN_1747935;ILMN_1653358;ILMN_1848377;ILMN_1728535;ILMN_1680874;ILMN_1666966;ILMN_1732555;ILMN_1793659;ILMN_2178994;ILMN_2330948;ILMN_2075507;ILMN_1721391;ILMN_1687332;ILMN_1722812;ILMN_1776363;ILMN_1755643;ILMN_1666192;ILMN_1710280;ILMN_2349696;ILMN_1713807;ILMN_1725246;ILMN_2290618;ILMN_2148819;ILMN_1720708;ILMN_1750896;ILMN_1776963;ILMN_2317186;ILMN_1811615;ILMN_1752728;ILMN_1743655;ILMN_1690690;ILMN_1667361;ILMN_1749071;ILMN_2118864;ILMN_1798816;ILMN_1779632;ILMN_1758461;ILMN_2215640;ILMN_1716913;ILMN_1662232;ILMN_1717935;ILMN_1731049;ILMN_1697301;ILMN_2204545;ILMN_2147435;ILMN_1815148;ILMN_1748719;ILMN_1800540;ILMN_2069196;ILMN_1765187;ILMN_1670385;ILMN_1692267;ILMN_1736828;ILMN_1682938;ILMN_1784238;ILMN_1742187;ILMN_2117736;ILMN_1697594;ILMN_1732725;ILMN_1699112;ILMN_1734176;ILMN_1652464;ILMN_2053921;ILMN_1709233;ILMN_2399896;ILMN_1783448;ILMN_1695998;ILMN_1679482;ILMN_1784300;ILMN_1667079;ILMN_1747058;ILMN_1772796;ILMN_1899760;ILMN_1776993;ILMN_1682459;ILMN_1780769;ILMN_2369104;ILMN_1751161;ILMN_1809496;ILMN_1738821;ILMN_1766475;ILMN_1741422;ILMN_1795845;ILMN_1751627;ILMN_2312906;ILMN_1664921;ILMN_1755221;ILMN_1713285;ILMN_1775703;ILMN_1791873;ILMN_1666269;ILMN_2227800;ILMN_2157544;ILMN_1651943;ILMN_1796106;ILMN_1769250;ILMN_2372639;ILMN_1711368;ILMN_1783815;ILMN_1703683;ILMN_1716821;ILMN_1708204;ILMN_1780302;ILMN_1712035;ILMN_1783566;ILMN_1675709;ILMN_1792314;ILMN_2126344;ILMN_1775036;ILMN_1705218;ILMN_1807609;ILMN_1788268;ILMN_1661158;ILMN_1782845;ILMN_2412807;ILMN_1794085;ILMN_1676600;ILMN_2044572;ILMN_1733930;ILMN_1768870,ILMN_1699987;ILMN_1713901;ILMN_1744059;ILMN_2300186;ILMN_1690708;ILMN_2126832;ILMN_1654939;ILMN_2129309;ILMN_1684042;ILMN_2370622;ILMN_1786532;ILMN_1685824;ILMN_1736585;ILMN_1702636;ILMN_1798254;ILMN_1756501;ILMN_1779530;ILMN_1690397;ILMN_1692121;ILMN_1805175;ILMN_2380688;ILMN_1680687;ILMN_1749345;ILMN_1742167;ILMN_2339627;ILMN_1776154;ILMN_1698508;ILMN_1814650;ILMN_2394296;ILMN_2404154;ILMN_1773847;ILMN_1719518;ILMN_1724789;ILMN_1745469;ILMN_2130411;ILMN_2038775;ILMN_1664030;ILMN_1761808;ILMN_1699703;ILMN_1656386
Acyl chain remodeling of CL ,0.7601999894787733,3.2526653238332734,0.026530612244897958,0.21519118453857908,5,5,ILMN_2197846;ILMN_1798955;ILMN_1708081;ILMN_1803561;ILMN_1776679,ILMN_2197846;ILMN_1798955
"Platelet activation, signaling and aggregation ",0.2838321057149821,3.250310830700941,0.0,0.21561199589585583,285,252,ILMN_1695423;ILMN_2404063;ILMN_1652003;ILMN_1743290;ILMN_1659923;ILMN_1675844;ILMN_1704529;ILMN_1673380;ILMN_1788002;ILMN_2368773;ILMN_2370622;ILMN_2413527;ILMN_2398474;ILMN_1738589;ILMN_1699358;ILMN_1764168;ILMN_2202894;ILMN_1699022;ILMN_2107991;ILMN_1803882;ILMN_1705617;ILMN_2359789;ILMN_1680364;ILMN_1675156;ILMN_2222688;ILMN_1736700;ILMN_1741003;ILMN_1782419;ILMN_1781256;ILMN_1676305;ILMN_1796094;ILMN_1801814;ILMN_1739812;ILMN_1903565;ILMN_1763347;ILMN_2069615;ILMN_2281320;ILMN_2122374;ILMN_1781290;ILMN_1744381;ILMN_1683909;ILMN_2404154;ILMN_1701204;ILMN_2104356;ILMN_1764185;ILMN_1767135;ILMN_1812526;ILMN_1686116;ILMN_1785071;ILMN_1745116;ILMN_1689518;ILMN_2194009;ILMN_1706176;ILMN_1658800;ILMN_1761511;ILMN_2056087;ILMN_1710482;ILMN_1810335;ILMN_1801586;ILMN_1747744;ILMN_1745607;ILMN_1693269;ILMN_1760347;ILMN_1664122;ILMN_1671928;ILMN_1691892;ILMN_1778237;ILMN_1739178;ILMN_1783158;ILMN_1706677;ILMN_1756650;ILMN_1778242;ILMN_1686227;ILMN_1730256;ILMN_1749109;ILMN_1758906;ILMN_1813641;ILMN_1735301;ILMN_1802205;ILMN_1682176;ILMN_1807925;ILMN_1741960;ILMN_1652056;ILMN_1766176;ILMN_1771800;ILMN_1711566;ILMN_1711245;ILMN_1815719;ILMN_1752755;ILMN_1803302;ILMN_1768425;ILMN_1717163;ILMN_2183510;ILMN_1753468;ILMN_1773865;ILMN_1766668;ILMN_1659072;ILMN_1733421;ILMN_1693136;ILMN_2091100;ILMN_1701461;ILMN_1675866;ILMN_1656410;ILMN_1778253;ILMN_1685982;ILMN_1803561;ILMN_1696003;ILMN_1783645;ILMN_1683682;ILMN_1773963;ILMN_1726565;ILMN_1796734;ILMN_1757461;ILMN_1815951;ILMN_1733963;ILMN_2290068;ILMN_2193936;ILMN_1690884;ILMN_1758229;ILMN_1759631;ILMN_1689057;ILMN_1717799;ILMN_1737943;ILMN_1701854;ILMN_2047206;ILMN_1736103;ILMN_2320164;ILMN_1760320;ILMN_1778236;ILMN_1732269;ILMN_1658333;ILMN_1698715;ILMN_1707612;ILMN_1815500;ILMN_1662438;ILMN_1699867;ILMN_1742044;ILMN_1768958;ILMN_1767281;ILMN_2221507;ILMN_1736007;ILMN_1654422;ILMN_1731785;ILMN_1727194;ILMN_1801928;ILMN_2115336;ILMN_1797604;ILMN_1842850;ILMN_1707799;ILMN_1837428;ILMN_1781207;ILMN_2386982;ILMN_2123743;ILMN_2127298;ILMN_1790533;ILMN_1709233;ILMN_1658928;ILMN_1701308;ILMN_1660114;ILMN_1728107;ILMN_1673609;ILMN_1667058;ILMN_1745103;ILMN_1701967;ILMN_1753729;ILMN_1658962;ILMN_1718266;ILMN_1681067;ILMN_1705396;ILMN_1661802;ILMN_2325168;ILMN_1661454;ILMN_1712348;ILMN_1670490;ILMN_1795762;ILMN_1694475;ILMN_1784300;ILMN_2315044;ILMN_1804357;ILMN_1770433;ILMN_1777190;ILMN_1659371;ILMN_1794364;ILMN_1725534;ILMN_1779558;ILMN_2159453;ILMN_1781155;ILMN_1740005;ILMN_1742521;ILMN_2232177;ILMN_1806147;ILMN_2375319;ILMN_1780898;ILMN_2135258;ILMN_2059549;ILMN_1717334;ILMN_1687335;ILMN_1789627;ILMN_1795839;ILMN_1782939;ILMN_1696584;ILMN_1677868;ILMN_1752753;ILMN_1719599;ILMN_1683576;ILMN_2279844;ILMN_1721888;ILMN_1671237;ILMN_1748661;ILMN_1709795;ILMN_1692895;ILMN_1789505;ILMN_1716563;ILMN_1672596;ILMN_1670305;ILMN_1788874;ILMN_1793017;ILMN_2348194;ILMN_1754121;ILMN_1715417;ILMN_1810844;ILMN_1690733;ILMN_1706344;ILMN_2381945;ILMN_1680313;ILMN_2151817;ILMN_1698587;ILMN_2307407;ILMN_1659688;ILMN_1718525;ILMN_1794781;ILMN_2366330;ILMN_1775762;ILMN_1739792;ILMN_1775822;ILMN_2129668;ILMN_1667260;ILMN_1753575;ILMN_2114972;ILMN_1681591;ILMN_1658885;ILMN_2094377;ILMN_1801710;ILMN_1781623;ILMN_1730625;ILMN_1813489;ILMN_2129545;ILMN_1729237;ILMN_1696643;ILMN_1810554;ILMN_1777483;ILMN_1801105,ILMN_1695423;ILMN_2404063;ILMN_1652003;ILMN_1743290;ILMN_1659923;ILMN_1675844;ILMN_1704529;ILMN_1673380;ILMN_1788002;ILMN_2368773;ILMN_2370622;ILMN_2413527;ILMN_2398474;ILMN_1738589;ILMN_1699358;ILMN_1764168;ILMN_2202894;ILMN_1699022;ILMN_2107991;ILMN_1803882;ILMN_1705617;ILMN_2359789;ILMN_1680364;ILMN_1675156;ILMN_2222688;ILMN_1736700;ILMN_1741003;ILMN_1782419;ILMN_1781256;ILMN_1676305;ILMN_1796094;ILMN_1801814;ILMN_1739812;ILMN_1903565;ILMN_1763347;ILMN_2069615;ILMN_2281320;ILMN_2122374;ILMN_1781290;ILMN_1744381;ILMN_1683909;ILMN_2404154;ILMN_1701204;ILMN_2104356;ILMN_1764185;ILMN_1767135;ILMN_1812526;ILMN_1686116;ILMN_1785071;ILMN_1745116;ILMN_1689518;ILMN_2194009;ILMN_1706176;ILMN_1658800;ILMN_1761511
Peptide hormone biosynthesis ,0.589717473061163,3.2560049351319567,0.035269709543568464,0.2156616577707167,13,11,ILMN_1685714;ILMN_1710859;ILMN_1756443;ILMN_2403664;ILMN_2415393;ILMN_1811767;ILMN_1719547;ILMN_1734176;ILMN_1765986;ILMN_2163790;ILMN_2153029,ILMN_1685714;ILMN_1710859;ILMN_1756443;ILMN_2403664
Thromboxane signalling through TP receptor ,0.466887115502851,3.2126543961312675,0.031446540880503145,0.21782446466887728,23,22,ILMN_1652003;ILMN_1659923;ILMN_1673380;ILMN_1782419;ILMN_1903565;ILMN_1693269;ILMN_1686227;ILMN_1730256;ILMN_1758906;ILMN_1807925;ILMN_2091100;ILMN_1773963;ILMN_1701854;ILMN_1760320;ILMN_2115336;ILMN_1658928;ILMN_1728107;ILMN_1712348;ILMN_1804357;ILMN_1806147;ILMN_1671237;ILMN_2129545,ILMN_1652003;ILMN_1659923;ILMN_1673380;ILMN_1782419;ILMN_1903565
Nucleotide Excision Repair ,0.33202382674612885,3.207223259184526,0.004166666666666667,0.2193232660056492,128,108,ILMN_1748105;ILMN_2357770;ILMN_2373779;ILMN_1652123;ILMN_1722662;ILMN_2088172;ILMN_1736002;ILMN_2328280;ILMN_1695792;ILMN_2326737;ILMN_1695645;ILMN_1659026;ILMN_1786882;ILMN_1795719;ILMN_1666670;ILMN_2083243;ILMN_1795922;ILMN_1655827;ILMN_1725666;ILMN_1770732;ILMN_1694177;ILMN_1770515;ILMN_1691535;ILMN_1691485;ILMN_1689162;ILMN_1726693;ILMN_1730294;ILMN_1792107;ILMN_1738150;ILMN_2181540;ILMN_1792672;ILMN_1726755;ILMN_2379835;ILMN_1784860;ILMN_1742250;ILMN_1748438;ILMN_2217935;ILMN_1751773;ILMN_1718990;ILMN_1732300;ILMN_1736048;ILMN_1787591;ILMN_1709451;ILMN_1660817;ILMN_1716895;ILMN_1793651;ILMN_1753582;ILMN_1757978;ILMN_1739497;ILMN_2048326;ILMN_1725529;ILMN_1703474;ILMN_1724489;ILMN_1814966;ILMN_1740216;ILMN_1660582;ILMN_1758412;ILMN_2191428;ILMN_2331501;ILMN_1784785;ILMN_1725642;ILMN_1728490;ILMN_1782977;ILMN_1785198;ILMN_1786016;ILMN_1662772;ILMN_1670037;ILMN_1693108;ILMN_2177460;ILMN_1769960;ILMN_1724406;ILMN_1774336;ILMN_1732336;ILMN_1764431;ILMN_1778917;ILMN_1699709;ILMN_1689445;ILMN_1799387;ILMN_1744665;ILMN_1780598;ILMN_1660063;ILMN_1760209;ILMN_1745885;ILMN_1664102;ILMN_1800308;ILMN_1803772;ILMN_1746252;ILMN_1652580;ILMN_1769545;ILMN_2277676;ILMN_1720542;ILMN_1706779;ILMN_1784227;ILMN_2354237;ILMN_1751571;ILMN_1751743;ILMN_1782385;ILMN_1652594;ILMN_2038777;ILMN_1771057;ILMN_2192394;ILMN_1815859;ILMN_1728199;ILMN_2380453;ILMN_1795495;ILMN_1729319;ILMN_1779040;ILMN_1790807,ILMN_1748105;ILMN_2357770;ILMN_2373779;ILMN_1652123;ILMN_1722662;ILMN_2088172;ILMN_1736002;ILMN_2328280;ILMN_1695792;ILMN_2326737;ILMN_1695645;ILMN_1659026;ILMN_1786882;ILMN_1795719;ILMN_1666670;ILMN_2083243;ILMN_1795922;ILMN_1655827;ILMN_1725666;ILMN_1770732;ILMN_1694177;ILMN_1770515;ILMN_1691535;ILMN_1691485;ILMN_1689162;ILMN_1726693;ILMN_1730294;ILMN_1792107;ILMN_1738150;ILMN_2181540;ILMN_1792672;ILMN_1726755;ILMN_2379835
Regulation of localization of FOXO transcription factors ,0.6108209145598672,3.205358401036448,0.043209876543209874,0.2194861282432808,12,10,ILMN_1674385;ILMN_1750145;ILMN_1694385;ILMN_2325610;ILMN_1738816;ILMN_1712095;ILMN_1681703;ILMN_1801928;ILMN_1806607;ILMN_1748661,ILMN_1674385;ILMN_1750145;ILMN_1694385;ILMN_2325610
Metabolism of amino acids and derivatives ,0.27316155488114235,3.2077003931196866,0.0,0.22036902678897824,411,361,ILMN_1800008;ILMN_2383435;ILMN_1792748;ILMN_1681892;ILMN_2324421;ILMN_2068747;ILMN_1664577;ILMN_1776105;ILMN_2395389;ILMN_1813975;ILMN_1652357;ILMN_1655433;ILMN_1721659;ILMN_1712413;ILMN_1706583;ILMN_1779633;ILMN_1786972;ILMN_1797406;ILMN_1749114;ILMN_2090786;ILMN_2128293;ILMN_1658283;ILMN_1707810;ILMN_2096759;ILMN_1656682;ILMN_1782621;ILMN_1788462;ILMN_1760174;ILMN_1741613;ILMN_1781819;ILMN_1692938;ILMN_2398107;ILMN_1799015;ILMN_1704537;ILMN_1746516;ILMN_2290808;ILMN_2079386;ILMN_1776173;ILMN_1673252;ILMN_1663415;ILMN_1668012;ILMN_1737396;ILMN_1792323;ILMN_1709611;ILMN_1796430;ILMN_2051519;ILMN_1715351;ILMN_2331890;ILMN_1743784;ILMN_1720926;ILMN_1814156;ILMN_1713086;ILMN_1798577;ILMN_1704094;ILMN_1800573;ILMN_2207539;ILMN_1656145;ILMN_1807633;ILMN_1732066;ILMN_1775182;ILMN_2377977;ILMN_1711878;ILMN_1746220;ILMN_2231911;ILMN_1763461;ILMN_1681651;ILMN_1778371;ILMN_1715508;ILMN_1763491;ILMN_1697691;ILMN_2367258;ILMN_1808939;ILMN_1725105;ILMN_1753342;ILMN_2406557;ILMN_2095653;ILMN_2346573;ILMN_1755115;ILMN_1732767;ILMN_1683597;ILMN_2400143;ILMN_1813670;ILMN_1737574;ILMN_1684158;ILMN_1720438;ILMN_1764266;ILMN_1735979;ILMN_2343775;ILMN_1737650;ILMN_1717524;ILMN_1754303;ILMN_1720373;ILMN_2354953;ILMN_2247594;ILMN_1677439;ILMN_1702837;ILMN_1793267;ILMN_1786335;ILMN_2255310;ILMN_1779241;ILMN_1806754;ILMN_2404182;ILMN_1808568;ILMN_1757521;ILMN_1679115;ILMN_1739050;ILMN_1694742;ILMN_1701783;ILMN_1731546;ILMN_1712678;ILMN_1745688;ILMN_1701596;ILMN_1800898;ILMN_1656977;ILMN_2112811;ILMN_1754195;ILMN_2058512;ILMN_2228463;ILMN_1656807;ILMN_1659103;ILMN_1795257;ILMN_1791678;ILMN_1734929;ILMN_1737152;ILMN_1729180;ILMN_1694305;ILMN_1801639;ILMN_1772369;ILMN_1804735;ILMN_1760714;ILMN_2317658;ILMN_2402090;ILMN_1708778;ILMN_1682098;ILMN_1717853;ILMN_1747159;ILMN_1783695;ILMN_2189933;ILMN_1780417;ILMN_1790881;ILMN_1707598;ILMN_1748591;ILMN_1754491;ILMN_1746116;ILMN_1711275;ILMN_1677273;ILMN_2211546;ILMN_2038772;ILMN_2048326;ILMN_1804150;ILMN_2087080;ILMN_1777060;ILMN_2344130;ILMN_1759952;ILMN_1664614;ILMN_1665065;ILMN_1756360;ILMN_2070521;ILMN_1768784;ILMN_1789176;ILMN_1740024;ILMN_1695110;ILMN_1750674;ILMN_1790329;ILMN_1813836;ILMN_1764721;ILMN_1695261;ILMN_2387553;ILMN_2157219;ILMN_2225595;ILMN_1690595;ILMN_1687824;ILMN_1713369;ILMN_2319994;ILMN_1700703;ILMN_1701832;ILMN_1737517;ILMN_2413278;ILMN_2188722;ILMN_1673638;ILMN_1767657;ILMN_1666409;ILMN_2234187;ILMN_2077160;ILMN_1783142;ILMN_1696839;ILMN_2408415;ILMN_1734352;ILMN_1706664;ILMN_1715125;ILMN_1737074;ILMN_2296284;ILMN_1775175;ILMN_1780222;ILMN_1782977;ILMN_1684258;ILMN_1764096;ILMN_1715178;ILMN_1737514;ILMN_1764794;ILMN_1673509;ILMN_2070072;ILMN_2410929;ILMN_2355423;ILMN_1773080;ILMN_1788053;ILMN_1709796;ILMN_1685088;ILMN_1804090;ILMN_1695585;ILMN_1780189;ILMN_2191331;ILMN_1795906;ILMN_1775243;ILMN_1739274;ILMN_2154566;ILMN_2119692;ILMN_2191634;ILMN_1758597;ILMN_1762747;ILMN_1672446;ILMN_2075067;ILMN_1691926;ILMN_1741944;ILMN_1774823;ILMN_1701962;ILMN_1797764;ILMN_1767006;ILMN_1766169;ILMN_1777521;ILMN_1730917;ILMN_1786242;ILMN_2054652;ILMN_1737862;ILMN_2070013;ILMN_1694367;ILMN_1717707;ILMN_1800952;ILMN_1781149;ILMN_1712155;ILMN_1734176;ILMN_1656310;ILMN_1693394;ILMN_1727091;ILMN_1753534;ILMN_1887403;ILMN_1670801;ILMN_2082324;ILMN_1748651;ILMN_1781536;ILMN_1692824;ILMN_1740749;ILMN_1653496;ILMN_1761804;ILMN_1710027;ILMN_1785284;ILMN_1755733;ILMN_1744649;ILMN_1783963;ILMN_1651850;ILMN_1682547;ILMN_1666635;ILMN_2074748;ILMN_1740920;ILMN_1656638;ILMN_1686954;ILMN_1763540;ILMN_2357031;ILMN_1806349;ILMN_2376108;ILMN_1657862;ILMN_1671478;ILMN_2135321;ILMN_2381296;ILMN_1752285;ILMN_1799819;ILMN_1667199;ILMN_2302716;ILMN_1653469;ILMN_1691572;ILMN_1811114;ILMN_1753515;ILMN_1700695;ILMN_2070043;ILMN_1777584;ILMN_1712432;ILMN_1733256;ILMN_1668533;ILMN_1725746;ILMN_1788774;ILMN_2411723;ILMN_1764596;ILMN_1670572;ILMN_1664798;ILMN_1704512;ILMN_1757317;ILMN_1737015;ILMN_2219134;ILMN_2068951;ILMN_1794595;ILMN_2091707;ILMN_1665331;ILMN_1803745;ILMN_1736481;ILMN_1691428;ILMN_1709814;ILMN_1686259;ILMN_1797482;ILMN_1686387;ILMN_1784717;ILMN_2291010;ILMN_1724207;ILMN_1724437;ILMN_1681757;ILMN_1656662;ILMN_1664369;ILMN_1671365;ILMN_1753639;ILMN_1696814;ILMN_1788239;ILMN_1772459;ILMN_1673529;ILMN_1704404;ILMN_1690352;ILMN_1659960;ILMN_1729835;ILMN_1736238;ILMN_2379393;ILMN_2166831;ILMN_1801348;ILMN_2111932;ILMN_1656625;ILMN_1654165;ILMN_1707169;ILMN_1704973;ILMN_2230624;ILMN_1686291;ILMN_1732375;ILMN_1713756;ILMN_1812281;ILMN_1737709;ILMN_1809010;ILMN_1679646;ILMN_1751378;ILMN_1747195;ILMN_1824490;ILMN_2393341;ILMN_1806017;ILMN_2198239;ILMN_2363058;ILMN_1773228;ILMN_1763080;ILMN_2141452;ILMN_1786612;ILMN_1654457;ILMN_1683026;ILMN_1659599;ILMN_1777982;ILMN_1661337;ILMN_1716859;ILMN_1722742,ILMN_1800008;ILMN_2383435;ILMN_1792748;ILMN_1681892;ILMN_2324421;ILMN_2068747;ILMN_1664577;ILMN_1776105;ILMN_2395389;ILMN_1813975;ILMN_1652357;ILMN_1655433;ILMN_1721659;ILMN_1712413;ILMN_1706583;ILMN_1779633;ILMN_1786972;ILMN_1797406;ILMN_1749114;ILMN_2090786;ILMN_2128293;ILMN_1658283;ILMN_1707810;ILMN_2096759;ILMN_1656682;ILMN_1782621;ILMN_1788462;ILMN_1760174;ILMN_1741613;ILMN_1781819;ILMN_1692938;ILMN_2398107;ILMN_1799015;ILMN_1704537;ILMN_1746516;ILMN_2290808;ILMN_2079386;ILMN_1776173;ILMN_1673252;ILMN_1663415;ILMN_1668012;ILMN_1737396;ILMN_1792323;ILMN_1709611;ILMN_1796430;ILMN_2051519;ILMN_1715351;ILMN_2331890;ILMN_1743784;ILMN_1720926;ILMN_1814156;ILMN_1713086;ILMN_1798577;ILMN_1704094;ILMN_1800573;ILMN_2207539;ILMN_1656145;ILMN_1807633;ILMN_1732066;ILMN_1775182;ILMN_2377977;ILMN_1711878;ILMN_1746220;ILMN_2231911;ILMN_1763461;ILMN_1681651;ILMN_1778371;ILMN_1715508;ILMN_1763491;ILMN_1697691;ILMN_2367258;ILMN_1808939;ILMN_1725105;ILMN_1753342;ILMN_2406557;ILMN_2095653;ILMN_2346573;ILMN_1755115;ILMN_1732767;ILMN_1683597;ILMN_2400143;ILMN_1813670;ILMN_1737574;ILMN_1684158;ILMN_1720438;ILMN_1764266;ILMN_1735979;ILMN_2343775;ILMN_1737650;ILMN_1717524;ILMN_1754303;ILMN_1720373;ILMN_2354953;ILMN_2247594;ILMN_1677439;ILMN_1702837;ILMN_1793267;ILMN_1786335;ILMN_2255310;ILMN_1779241;ILMN_1806754;ILMN_2404182;ILMN_1808568;ILMN_1757521;ILMN_1679115;ILMN_1739050;ILMN_1694742;ILMN_1701783;ILMN_1731546;ILMN_1712678;ILMN_1745688;ILMN_1701596;ILMN_1800898;ILMN_1656977;ILMN_2112811;ILMN_1754195;ILMN_2058512;ILMN_2228463;ILMN_1656807;ILMN_1659103;ILMN_1795257
VEGF binds to VEGFR leading to receptor dimerization ,0.7028054026967967,3.2019217577139782,0.043478260869565216,0.22077569934499472,7,6,ILMN_1803882;ILMN_1801814;ILMN_1701204;ILMN_1707612;ILMN_1809813;ILMN_1686405,ILMN_1803882;ILMN_1801814;ILMN_1701204
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors ,0.40665703089487143,3.1812028829095804,0.01910828025477707,0.22197529828039275,37,36,ILMN_1663092;ILMN_1801387;ILMN_1803882;ILMN_1790160;ILMN_1805175;ILMN_1747630;ILMN_1784367;ILMN_1853592;ILMN_1680618;ILMN_2181540;ILMN_2379835;ILMN_1678775;ILMN_1696521;ILMN_1787691;ILMN_1759984;ILMN_2415776;ILMN_1683891;ILMN_1725529;ILMN_2048700;ILMN_1659378;ILMN_1784602;ILMN_1790595;ILMN_1786326;ILMN_2328433;ILMN_1709020;ILMN_1734176;ILMN_1717902;ILMN_1744665;ILMN_2391400;ILMN_2163790;ILMN_1691641;ILMN_1765574;ILMN_1678535;ILMN_2153029;ILMN_1755727;ILMN_1740938,ILMN_1663092;ILMN_1801387;ILMN_1803882;ILMN_1790160;ILMN_1805175;ILMN_1747630;ILMN_1784367;ILMN_1853592;ILMN_1680618;ILMN_2181540;ILMN_2379835
Regulation of ornithine decarboxylase (ODC) ,0.40322718635028254,3.182738140265101,0.01006036217303823,0.22221915361841402,68,50,ILMN_2383435;ILMN_1681892;ILMN_2395389;ILMN_1721659;ILMN_1779633;ILMN_1797406;ILMN_2096759;ILMN_1656682;ILMN_1776173;ILMN_1737396;ILMN_1709611;ILMN_1796430;ILMN_1720926;ILMN_1814156;ILMN_1704094;ILMN_1697691;ILMN_2346573;ILMN_1732767;ILMN_2354953;ILMN_1702837;ILMN_2058512;ILMN_1659103;ILMN_1682098;ILMN_1748591;ILMN_2344130;ILMN_1759952;ILMN_1768784;ILMN_2387553;ILMN_1666409;ILMN_1764794;ILMN_1773080;ILMN_1780189;ILMN_1701962;ILMN_1767006;ILMN_1737862;ILMN_1800952;ILMN_1748651;ILMN_1744649;ILMN_1763540;ILMN_2376108;ILMN_1712432;ILMN_1733256;ILMN_1691428;ILMN_2291010;ILMN_1704404;ILMN_1809010;ILMN_1747195;ILMN_1806017;ILMN_1786612;ILMN_1683026,ILMN_2383435;ILMN_1681892;ILMN_2395389;ILMN_1721659;ILMN_1779633;ILMN_1797406;ILMN_2096759;ILMN_1656682;ILMN_1776173;ILMN_1737396;ILMN_1709611;ILMN_1796430;ILMN_1720926;ILMN_1814156;ILMN_1704094;ILMN_1697691;ILMN_2346573;ILMN_1732767;ILMN_2354953;ILMN_1702837
The role of GTSE1 in G2/M progression after G2 checkpoint ,0.33667680750330276,3.183832633671261,0.010869565217391304,0.2228006563637372,99,76,ILMN_2383435;ILMN_2395389;ILMN_1702636;ILMN_1721659;ILMN_1779633;ILMN_1797406;ILMN_2096759;ILMN_1742167;ILMN_1776173;ILMN_1737396;ILMN_1709611;ILMN_1796430;ILMN_1720926;ILMN_1814156;ILMN_2038775;ILMN_1704094;ILMN_1747911;ILMN_1697691;ILMN_2346573;ILMN_1732767;ILMN_1777721;ILMN_1702837;ILMN_1677635;ILMN_2058512;ILMN_1791726;ILMN_1659103;ILMN_1682098;ILMN_1680874;ILMN_2048326;ILMN_1793659;ILMN_2344130;ILMN_1759952;ILMN_2178994;ILMN_1768784;ILMN_2387553;ILMN_1801939;ILMN_1779356;ILMN_1712803;ILMN_2191428;ILMN_1710280;ILMN_1666409;ILMN_2331501;ILMN_1784602;ILMN_1782977;ILMN_2148819;ILMN_1764794;ILMN_1780189;ILMN_2215640;ILMN_1791052;ILMN_1701962;ILMN_1767006;ILMN_1670385;ILMN_1737862;ILMN_1800952;ILMN_1652464;ILMN_1736176;ILMN_1748651;ILMN_1744649;ILMN_1763540;ILMN_1679482;ILMN_2376108;ILMN_1784300;ILMN_2373515;ILMN_1712432;ILMN_1733256;ILMN_1673711;ILMN_1682459;ILMN_1780769;ILMN_1691428;ILMN_2291010;ILMN_1704404;ILMN_1809010;ILMN_1747195;ILMN_1806017;ILMN_1786612;ILMN_1683026,ILMN_2383435;ILMN_2395389;ILMN_1702636;ILMN_1721659;ILMN_1779633;ILMN_1797406;ILMN_2096759;ILMN_1742167;ILMN_1776173;ILMN_1737396;ILMN_1709611;ILMN_1796430;ILMN_1720926;ILMN_1814156;ILMN_2038775;ILMN_1704094;ILMN_1747911;ILMN_1697691;ILMN_2346573;ILMN_1732767;ILMN_1777721;ILMN_1702837;ILMN_1677635;ILMN_2058512;ILMN_1791726;ILMN_1659103
