Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
G1/S-Specific Transcription Homo sapiens R-HSA-69205,0.8869028245210792,3.552429153594944,0.0,0.0,17,17,CDC45;CDT1;CDC25A;TYMS;CCNE1;FBXO5;ORC1;CDK1;RRM2;CDC6;CCNA1;TFDP1;PCNA;POLA1;E2F1;DHFR;TK2,CDC45;CDT1;CDC25A;TYMS;CCNE1;FBXO5;ORC1;CDK1;RRM2;CDC6;CCNA1
G2/M Checkpoints Homo sapiens R-HSA-69481,0.7213762236573645,3.477741539176272,0.0,0.0,150,130,PKMYT1;MCM2;CDC45;CCNB2;MCM4;BLM;MCM10;RMI2;YWHAZ;EXO1;CDC25A;PSMD3;CHEK1;ORC1;MCM7;PSMD2;MCM3;RFC4;MCM6;CDC25C;MCM5;PSMB3;CDK1;CDC7;PSMD11;CCNB1;RHNO1;PSMB2;PSMC3;MCM8;CDC6;DNA2;CHEK2;PSMA7;PSMB7;PSMB1;PSMD7;TOPBP1;RAD9A;RFC2;PSMD8;PSMB5;MDC1;CDK2;BRCA1;RFC3;PSMB6;PSME4;SFN;PSMD14;BARD1;YWHAG;PSMC2;HIST1H2BO;RMI1;TOP3A;PSMD4;PSMB4;PSMA6;ATRIP;PSME3;UBC;PSMC1;PSMC5;PSMD1;BABAM1;PSMB9;PSMA5;BRCC3;PSMD13;PSMD9;YWHAE;UBB;HIST1H2BK;PSMD10;PSMC4;ATM;PSMA1;UBA52;YWHAQ;ORC3;PSMB10;PSME2;DBF4;ORC5;PSMB11;RFC5;UBE2V2;RNF8;ORC4;UBE2N;ORC6;NBN;PSMA4;PSMF1;RBBP8;HUS1;RNF168;RAD9B;RPA1;PSMA3;RPA3;PSMA2;UIMC1;BRIP1;ORC2;PSMA8;RAD17;CLSPN;ATR;RPS27A;WEE1;KAT5;TP53;PSMB8;PSMD12;RAD1;SUMO1;PIAS4;YWHAB;YWHAH;WRN;HERC2;RAD50;PSMC6;PSMD6;PSMD5;RPA2;PSME1;TP53BP1,PKMYT1;MCM2;CDC45;CCNB2;MCM4;BLM;MCM10;RMI2;YWHAZ;EXO1;CDC25A;PSMD3;CHEK1;ORC1;MCM7;PSMD2;MCM3;RFC4;MCM6;CDC25C;MCM5;PSMB3;CDK1;CDC7;PSMD11;CCNB1;RHNO1;PSMB2;PSMC3;MCM8;CDC6;DNA2;CHEK2;PSMA7;PSMB7;PSMB1;PSMD7;TOPBP1;RAD9A;RFC2;PSMD8;PSMB5;MDC1;CDK2;BRCA1;RFC3;PSMB6;PSME4;SFN;PSMD14;BARD1;YWHAG;PSMC2;HIST1H2BO;RMI1;TOP3A;PSMD4;PSMB4
HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942,0.7491042270897393,3.454074767489256,0.0,0.0,64,62,BLM;RMI2;EXO1;RAD51AP1;CHEK1;EME1;POLD1;RFC4;POLE;RHNO1;PALB2;DNA2;RAD51C;POLD2;SLX4;TOPBP1;RAD9A;SLX1A;RFC2;POLD3;RAD51D;XRCC3;BRCA1;RFC3;POLE2;SPIDR;BARD1;RMI1;TOP3A;ATRIP;UBC;RAD51;MUS81;UBB;PCNA;ATM;RAD51B;UBA52;EME2;RFC5;RFC1;NBN;RBBP8;HUS1;RAD9B;RPA1;RPA3;POLD4;BRIP1;POLH;BRCA2;RAD17;ATR;RPS27A;KAT5;RAD1;WRN;GEN1;POLK;RAD50;XRCC2;RPA2,BLM;RMI2;EXO1;RAD51AP1;CHEK1;EME1;POLD1;RFC4;POLE;RHNO1;PALB2;DNA2;RAD51C;POLD2;SLX4;TOPBP1;RAD9A;SLX1A;RFC2;POLD3;RAD51D;XRCC3;BRCA1;RFC3;POLE2;SPIDR;BARD1;RMI1;TOP3A
Homologous DNA Pairing and Strand Exchange Homo sapiens R-HSA-5693579,0.7683625212108673,3.4309254649665566,0.0,0.0,42,41,BLM;RMI2;EXO1;RAD51AP1;CHEK1;RFC4;RHNO1;PALB2;DNA2;RAD51C;TOPBP1;RAD9A;RFC2;RAD51D;XRCC3;BRCA1;RFC3;BARD1;RMI1;TOP3A;ATRIP;RAD51;ATM;RAD51B;RFC5;NBN;RBBP8;HUS1;RAD9B;RPA1;RPA3;BRIP1;BRCA2;RAD17;ATR;KAT5;RAD1;WRN;RAD50;XRCC2;RPA2,BLM;RMI2;EXO1;RAD51AP1;CHEK1;RFC4;RHNO1;PALB2;DNA2;RAD51C;TOPBP1;RAD9A;RFC2;RAD51D;XRCC3;BRCA1;RFC3;BARD1;RMI1;TOP3A
Lagging Strand Synthesis Homo sapiens R-HSA-69186,0.868891809059149,3.60692933476818,0.0,0.0,20,20,FEN1;POLD1;RFC4;POLA2;LIG1;DNA2;POLD2;PRIM2;RFC2;POLD3;PRIM1;RFC3;PCNA;RFC5;RFC1;POLA1;RPA1;RPA3;POLD4;RPA2,FEN1;POLD1;RFC4;POLA2;LIG1;DNA2;POLD2;PRIM2;RFC2;POLD3;PRIM1;RFC3
M/G1 Transition Homo sapiens R-HSA-68874,0.7380758698570479,3.5512951353297026,0.0,0.0,82,82,MCM2;CDC45;E2F2;MCM4;CDT1;MCM10;PSMD3;ORC1;MCM7;PSMD2;MCM3;MCM6;MCM5;PSMB3;POLA2;CDC7;PSMD11;POLE;PSMB2;PSMC3;MCM8;CDC6;E2F3;PSMA7;PRIM2;PSMB7;PSMB1;PSMD7;PSMD8;PSMB5;CDK2;PRIM1;PSMB6;PSME4;POLE2;PSMD14;RPA4;PSMC2;PSMD4;PSMB4;PSMA6;PSME3;UBC;PSMC1;PSMC5;PSMD1;PSMB9;PSMA5;GMNN;PSMD13;PSMD9;UBB;PSMD10;PSMC4;PSMA1;UBA52;ORC3;PSMB10;PSME2;DBF4;ORC5;PSMB11;ORC4;ORC6;POLA1;PSMA4;PSMF1;RPA1;PSMA3;RPA3;E2F1;PSMA2;ORC2;PSMA8;RPS27A;PSMB8;PSMD12;PSMC6;PSMD6;PSMD5;RPA2;PSME1,MCM2;CDC45;E2F2;MCM4;CDT1;MCM10;PSMD3;ORC1;MCM7;PSMD2;MCM3;MCM6;MCM5;PSMB3;POLA2;CDC7;PSMD11;POLE;PSMB2;PSMC3;MCM8;CDC6;E2F3;PSMA7;PRIM2;PSMB7;PSMB1;PSMD7;PSMD8;PSMB5;CDK2;PRIM1;PSMB6;PSME4;POLE2;PSMD14;RPA4;PSMC2;PSMD4;PSMB4;PSMA6
Polymerase switching on the C-strand of the telomere Homo sapiens R-HSA-174411,0.8875223594751176,3.608342942557511,0.0,0.0,14,14,POLD1;RFC4;POLA2;POLD2;PRIM2;RFC2;POLD3;PRIM1;RFC3;PCNA;RFC5;RFC1;POLA1;POLD4,POLD1;RFC4;POLA2;POLD2;PRIM2;RFC2;POLD3;PRIM1;RFC3
Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257,0.7339933366811563,3.4321106742821192,0.0,0.0,99,93,AURKB;BIRC5;PLK1;KIF2C;CDCA8;CENPA;CDCA5;CCNB2;CDC20;RAD21;CENPN;SKA1;BUB1;CENPO;CENPM;CENPE;KIF18A;KNTC1;SPC24;MAD2L1;NUP85;CENPF;SPC25;SPDL1;DSN1;CKAP5;CDK1;NDC80;CCNB1;CENPU;NUP107;RANGAP1;SKA2;CENPL;BUB1B;MAD1L1;CENPK;NUF2;RCC2;SEH1L;MAPRE1;NUP37;INCENP;ZWINT;PPP2R5B;CENPT;STAG2;NUDC;NUP160;ERCC6L;NDE1;XPO1;TAOK1;CENPH;PPP2R1B;PPP2CB;ZWILCH;PPP2R5D;NUP43;CENPI;HDAC8;CENPQ;SMC1A;KIF2A;CLASP1;PPP2R5A;PPP2R5C;NUP98;AHCTF1;MIS12;KIF2B;PDS5A;ZW10;BUB3;STAG1;SMC3;PPP2R5E;PPP2R1A;CLIP1;CENPC;NDEL1;PAFAH1B1;RANBP2;RPS27;PPP1CC;CENPP;ITGB3BP;PPP2CA;PDS5B;PMF1;CLASP2;NSL1;NUP133,AURKB;BIRC5;PLK1;KIF2C;CDCA8;CENPA;CDCA5;CCNB2;CDC20;RAD21;CENPN;SKA1;BUB1;CENPO;CENPM;CENPE;KIF18A;KNTC1;SPC24;MAD2L1;NUP85;CENPF;SPC25;SPDL1;DSN1;CKAP5;CDK1;NDC80;CCNB1;CENPU;NUP107;RANGAP1;SKA2;CENPL;BUB1B;MAD1L1;CENPK;NUF2;RCC2;SEH1L;MAPRE1;NUP37;INCENP;ZWINT;PPP2R5B;CENPT;STAG2;NUDC;NUP160;ERCC6L
S Phase Homo sapiens R-HSA-69242,0.7325818723946594,3.463789537155872,0.0,0.0,124,124,CDCA5;MCM2;CDC45;CCNA2;MCM4;CDT1;RAD21;CDC25B;CDC25A;GINS4;PSMD3;FEN1;CCNE1;GINS2;GINS3;SKP2;ORC1;MCM7;PSMD2;MCM3;POLD1;RFC4;MCM6;MCM5;PSMB3;POLA2;LIG1;PSMD11;POLE;PSMB2;CDK4;PSMC3;MCM8;CDC6;DNA2;POLD2;PSMA7;CCNA1;PRIM2;CKS1B;PSMB7;PSMB1;PSMD7;RFC2;PSMD8;POLD3;PSMB5;CUL1;CDK2;PRIM1;RFC3;PSMB6;PSME4;POLE2;PSMD14;MYC;PSMC2;STAG2;PSMD4;PSMB4;PSMA6;PTK6;FZR1;PSME3;UBC;PSMC1;PSMC5;PSMD1;PSMB9;PSMA5;PSMD13;PSMD9;UBB;PSMD10;PSMC4;PCNA;SMC1A;PSMA1;UBA52;ORC3;PSMB10;PSME2;ORC5;PSMB11;RFC5;ESCO2;CCND1;ORC4;ORC6;RFC1;POLA1;PSMA4;PDS5A;PSMF1;GINS1;RPA1;PSMA3;RPA3;CCNE2;POLD4;PSMA2;ORC2;PSMA8;STAG1;CDKN1A;SMC3;ESCO1;RPS27A;WEE1;PSMB8;PSMD12;MNAT1;PSMC6;MAX;RB1;PSMD6;PSMD5;RPA2;PSME1;CDKN1B;SKP1;CDK7;PDS5B;CCNH,CDCA5;MCM2;CDC45;CCNA2;MCM4;CDT1;RAD21;CDC25B;CDC25A;GINS4;PSMD3;FEN1;CCNE1;GINS2;GINS3;SKP2;ORC1;MCM7;PSMD2;MCM3;POLD1;RFC4;MCM6;MCM5;PSMB3;POLA2;LIG1;PSMD11;POLE;PSMB2;CDK4;PSMC3;MCM8;CDC6;DNA2;POLD2;PSMA7;CCNA1;PRIM2;CKS1B;PSMB7;PSMB1;PSMD7;RFC2;PSMD8;POLD3;PSMB5;CUL1;CDK2;PRIM1;RFC3;PSMB6;PSME4;POLE2;PSMD14;MYC;PSMC2;STAG2;PSMD4;PSMB4;PSMA6;PTK6
Synthesis of DNA Homo sapiens R-HSA-69239,0.7551909476207056,3.6091805658213194,0.0,0.0,97,97,MCM2;CDC45;CCNA2;MCM4;CDT1;GINS4;PSMD3;FEN1;GINS2;GINS3;ORC1;MCM7;PSMD2;MCM3;POLD1;RFC4;MCM6;MCM5;PSMB3;POLA2;LIG1;PSMD11;POLE;PSMB2;PSMC3;MCM8;CDC6;DNA2;POLD2;PSMA7;CCNA1;PRIM2;PSMB7;PSMB1;PSMD7;RFC2;PSMD8;POLD3;PSMB5;CDK2;PRIM1;RFC3;PSMB6;PSME4;POLE2;PSMD14;PSMC2;PSMD4;PSMB4;PSMA6;FZR1;PSME3;UBC;PSMC1;PSMC5;PSMD1;PSMB9;PSMA5;PSMD13;PSMD9;UBB;PSMD10;PSMC4;PCNA;PSMA1;UBA52;ORC3;PSMB10;PSME2;ORC5;PSMB11;RFC5;ORC4;ORC6;RFC1;POLA1;PSMA4;PSMF1;GINS1;RPA1;PSMA3;RPA3;POLD4;PSMA2;ORC2;PSMA8;CDKN1A;RPS27A;PSMB8;PSMD12;PSMC6;RB1;PSMD6;PSMD5;RPA2;PSME1;CDKN1B,MCM2;CDC45;CCNA2;MCM4;CDT1;GINS4;PSMD3;FEN1;GINS2;GINS3;ORC1;MCM7;PSMD2;MCM3;POLD1;RFC4;MCM6;MCM5;PSMB3;POLA2;LIG1;PSMD11;POLE;PSMB2;PSMC3;MCM8;CDC6;DNA2;POLD2;PSMA7;CCNA1;PRIM2;PSMB7;PSMB1;PSMD7;RFC2;PSMD8;POLD3;PSMB5;CDK2;PRIM1;RFC3;PSMB6;PSME4;POLE2
Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417,0.874328142200625,3.5266120346565546,0.0,0.0,22,22,FEN1;POLD1;RFC4;POLA2;LIG1;POLE;DNA2;POLD2;PRIM2;RFC2;POLD3;PRIM1;RFC3;POLE2;PCNA;RFC5;RFC1;POLA1;RPA1;RPA3;POLD4;RPA2,FEN1;POLD1;RFC4;POLA2;LIG1;POLE;DNA2;POLD2;PRIM2;RFC2;POLD3;PRIM1;RFC3;POLE2
Unwinding of DNA Homo sapiens R-HSA-176974,0.9783865293793514,3.637031131756756,0.0,0.0,12,12,MCM2;CDC45;MCM4;GINS4;GINS2;GINS3;MCM7;MCM3;MCM6;MCM5;MCM8;GINS1,MCM2;CDC45;MCM4;GINS4;GINS2;GINS3;MCM7;MCM3;MCM6;MCM5;MCM8
Cell Cycle Checkpoints Homo sapiens R-HSA-69620,0.7048920732350915,3.3506794976095087,0.0,3.427418724180211e-05,182,161,PKMYT1;MCM2;UBE2C;CDC45;CCNB2;CDC20;CCNA2;MCM4;BLM;MCM10;RMI2;YWHAZ;EXO1;CDC25A;PSMD3;CHEK1;CCNE1;MAD2L1;ORC1;MCM7;PSMD2;MCM3;RFC4;MCM6;ANAPC11;CDC25C;MCM5;PSMB3;CDK1;CDC7;PSMD11;CCNB1;RHNO1;PSMB2;PSMC3;MCM8;CDC6;DNA2;CHEK2;BUB1B;MAD1L1;PSMA7;CCNA1;PSMB7;PSMB1;PSMD7;TOPBP1;RAD9A;RFC2;PSMD8;PSMB5;MDC1;CDK2;BRCA1;RFC3;PSMB6;PSME4;SFN;PSMD14;BARD1;MDM2;YWHAG;PSMC2;HIST1H2BO;RMI1;TOP3A;PSMD4;PSMB4;PSMA6;ATRIP;PSME3;UBC;PSMC1;PSMC5;PSMD1;BABAM1;PSMB9;PSMA5;BRCC3;PSMD13;PSMD9;YWHAE;UBB;HIST1H2BK;PSMD10;PSMC4;ATM;ANAPC15;ANAPC7;PSMA1;UBA52;YWHAQ;CDC27;ORC3;PSMB10;PSME2;DBF4;ORC5;PSMB11;ANAPC2;RFC5;UBE2V2;RNF8;ORC4;UBE2N;ORC6;NBN;PSMA4;ANAPC10;PSMF1;RBBP8;HUS1;PCBP4;RNF168;ANAPC1;RAD9B;BUB3;RPA1;ANAPC5;PSMA3;RPA3;CCNE2;CDC23;PSMA2;UIMC1;BRIP1;ORC2;PSMA8;CDKN1A;RAD17;CLSPN;ATR;RPS27A;UBE2D1;WEE1;KAT5;TP53;PSMB8;PSMD12;RAD1;SUMO1;PIAS4;YWHAB;YWHAH;WRN;ANAPC4;HERC2;RAD50;PSMC6;PSMD6;PSMD5;MDM4;UBE2E1;ZNF385A;CDC26;RPA2;CDC16;PSME1;CDKN1B;ANAPC16;TP53BP1,PKMYT1;MCM2;UBE2C;CDC45;CCNB2;CDC20;CCNA2;MCM4;BLM;MCM10;RMI2;YWHAZ;EXO1;CDC25A;PSMD3;CHEK1;CCNE1;MAD2L1;ORC1;MCM7;PSMD2;MCM3;RFC4;MCM6;ANAPC11;CDC25C;MCM5;PSMB3;CDK1;CDC7;PSMD11;CCNB1;RHNO1;PSMB2;PSMC3;MCM8;CDC6;DNA2;CHEK2;BUB1B;MAD1L1;PSMA7;CCNA1;PSMB7;PSMB1;PSMD7;TOPBP1;RAD9A;RFC2;PSMD8;PSMB5;MDC1;CDK2;BRCA1;RFC3;PSMB6;PSME4;SFN;PSMD14;BARD1;MDM2;YWHAG;PSMC2;HIST1H2BO;RMI1;TOP3A;PSMD4;PSMB4
Regulation of DNA replication Homo sapiens R-HSA-69304,0.7167511948715057,3.3586126361772197,0.0,3.5498265357580755e-05,75,75,MCM2;E2F2;CCNA2;MCM4;CDT1;MCM10;PSMD3;ORC1;MCM7;PSMD2;MCM3;MCM6;MCM5;PSMB3;PSMD11;PSMB2;PSMC3;MCM8;CDC6;E2F3;PSMA7;CCNA1;PSMB7;PSMB1;PSMD7;PSMD8;PSMB5;CDK2;PSMB6;PSME4;PSMD14;PSMC2;PSMD4;PSMB4;PSMA6;FZR1;PSME3;UBC;PSMC1;PSMC5;PSMD1;PSMB9;PSMA5;GMNN;PSMD13;PSMD9;UBB;PSMD10;PSMC4;PSMA1;UBA52;ORC3;PSMB10;PSME2;ORC5;PSMB11;ORC4;ORC6;PSMA4;PSMF1;PSMA3;E2F1;PSMA2;ORC2;PSMA8;CDKN1A;RPS27A;PSMB8;PSMD12;PSMC6;RB1;PSMD6;PSMD5;PSME1;CDKN1B,MCM2;E2F2;CCNA2;MCM4;CDT1;MCM10;PSMD3;ORC1;MCM7;PSMD2;MCM3;MCM6;MCM5;PSMB3;PSMD11;PSMB2;PSMC3;MCM8;CDC6;E2F3;PSMA7;CCNA1;PSMB7;PSMB1;PSMD7;PSMD8;PSMB5;CDK2;PSMB6;PSME4;PSMD14;PSMC2;PSMD4;PSMB4;PSMA6;FZR1;PSME3;UBC;PSMC1;PSMC5;PSMD1
