Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template Homo sapiens R-HSA-110313,-0.6582326581180871,-3.2990199541073806,0.0,0.005149242237432537,37,35,POLD4;UBA7;RCHY1;REV1;POLI;RFC5;POLK;UBB;TRIM25;RPA3;RFC1;UBE2L6;USP43;UBC;PCNA;REV3L;POLH;VCP;UBA52;RPA2;RPS27A;ISG15;NPLOC4;POLE;POLD2;RPA1;POLD3;USP10;SPRTN;POLE2;MAD2L2;RFC2;RFC3;POLD1;RFC4,REV3L;POLH;VCP;UBA52;RPA2;RPS27A;ISG15;NPLOC4;POLE;POLD2;RPA1;POLD3;USP10;SPRTN;POLE2;MAD2L2;RFC2;RFC3;POLD1;RFC4
Condensation of Prometaphase Chromosomes Homo sapiens R-HSA-2514853,-0.8612949524927944,-3.2866272286023217,0.003838771593090211,0.005625306834275588,11,11,NCAPH;SMC2;CSNK2A1;SMC4;CSNK2B;CCNB1;CSNK2A2;CDK1;NCAPD2;NCAPG;CCNB2,CSNK2A1;SMC4;CSNK2B;CCNB1;CSNK2A2;CDK1;NCAPD2;NCAPG;CCNB2
Condensation of Prophase Chromosomes Homo sapiens R-HSA-2299718,-0.7880971786865094,-3.28259506642658,0.00196078431372549,0.00582815391585807,41,14,RB1;MCPH1;HIST1H2BO;PHF8;SET;HIST1H2BK;SMC2;SMC4;NCAPH2;CCNB1;NCAPD3;NCAPG2;CDK1;PLK1,SMC4;NCAPH2;CCNB1;NCAPD3;NCAPG2;CDK1;PLK1
Endosomal/Vacuolar pathway Homo sapiens R-HSA-1236977,-0.8451000136361535,-3.2812883121253567,0.0,0.005858322629156328,12,12,LNPEP;HLA-C;CTSL;B2M;HLA-H;HLA-E;CTSS;HLA-G;HLA-B;HLA-A;HLA-F;CTSV,CTSL;B2M;HLA-H;HLA-E;CTSS;HLA-G;HLA-B;HLA-A;HLA-F;CTSV
Response to metal ions Homo sapiens R-HSA-5660526,-0.8267017706433181,-3.2792127659535066,0.0039447731755424065,0.005863245949109214,11,11,MT1B;MT4;MT2A;MT1E;MT1M;MT3;MT1A;MT1F;MT1G;MT1X;MT1H,MT2A;MT1E;MT1M;MT3;MT1A;MT1F;MT1G;MT1X;MT1H
Telomere Maintenance Homo sapiens R-HSA-157579,-0.6893597074582136,-3.2803931190124964,0.0,0.005897373283337817,59,36,POLD4;TERF1;TINF2;TERF2IP;RFC5;TERT;WRAP53;RPA3;HIST1H2BO;RFC1;RUVBL1;POT1;POLA1;NHP2;PCNA;HIST1H2BK;RUVBL2;RPA2;ACD;TERF2;LIG1;POLE;PRIM1;POLD2;RPA1;POLD3;POLE2;DNA2;POLA2;PRIM2;RFC2;RFC3;POLD1;FEN1;RFC4;DKC1,HIST1H2BK;RUVBL2;RPA2;ACD;TERF2;LIG1;POLE;PRIM1;POLD2;RPA1;POLD3;POLE2;DNA2;POLA2;PRIM2;RFC2;RFC3;POLD1;FEN1;RFC4;DKC1
SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577,-0.6420387176088231,-3.2793284331229957,0.0,0.005898728820923661,59,59,SKP1;CCND1;PTK6;PSMD5;PSME1;CDKN1A;PSMD9;PSMC5;PSMA2;PSMD3;CDKN1B;PSMD6;UBB;PSMD12;PSMC6;PSMF1;PSMD8;CCNE2;PSME3;PSMB3;UBC;PSMD13;PSMD4;PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;PSMD11;PSMB10;CDK2;PSMC3;PSMD1;PSMB6;PSMA4;PSMB1;PSMB5;PSMB7;PSMD7;PSMA5;PSMB9;CDK4;PSMD14;CUL1;CCNA1;PSMD2;PSMC2;PSMB4;PSMB2;CKS1B;CCNE1;CCNA2;SKP2,PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;PSMD11;PSMB10;CDK2;PSMC3;PSMD1;PSMB6;PSMA4;PSMB1;PSMB5;PSMB7;PSMD7;PSMA5;PSMB9;CDK4;PSMD14;CUL1;CCNA1;PSMD2;PSMC2;PSMB4;PSMB2;CKS1B;CCNE1;CCNA2;SKP2
Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417,-0.7735991247749522,-3.2737174761249603,0.0,0.006093219229510649,22,22,POLD4;RFC5;RPA3;RFC1;POLA1;PCNA;RPA2;LIG1;POLE;PRIM1;POLD2;RPA1;POLD3;POLE2;DNA2;POLA2;PRIM2;RFC2;RFC3;POLD1;FEN1;RFC4,LIG1;POLE;PRIM1;POLD2;RPA1;POLD3;POLE2;DNA2;POLA2;PRIM2;RFC2;RFC3;POLD1;FEN1;RFC4
B-WICH complex positively regulates rRNA expression Homo sapiens R-HSA-5250924,-0.7096022069859484,-3.2697396069176827,0.0,0.006238156284288554,58,32,POLR2L;MYO1C;POLR1B;KAT2A;EP300;KAT2B;HIST1H2BO;BAZ1B;SF3B1;TAF1B;TAF1C;ZNRD1;HIST1H2BK;SMARCA5;POLR2K;TAF1D;TAF1A;POLR1D;TWISTNB;GSK3B;TBP;POLR1A;ACTB;POLR2H;CD3EAP;ERCC6;MYBBP1A;DDX21;POLR1E;POLR1C;DEK;POLR2F,ZNRD1;HIST1H2BK;SMARCA5;POLR2K;TAF1D;TAF1A;POLR1D;TWISTNB;GSK3B;TBP;POLR1A;ACTB;POLR2H;CD3EAP;ERCC6;MYBBP1A;DDX21;POLR1E;POLR1C;DEK;POLR2F
Post-Elongation Processing of the Transcript Homo sapiens R-HSA-76044,-0.6531584324572041,-3.2681498101573148,0.0,0.006290946883335182,60,59,SRSF5;PCF11;SLU7;CPSF2;CASC3;SRSF7;SRSF6;ZC3H11A;LSM11;LUZP4;THOC6;FYTTD1;DDX39B;CPSF7;PAPOLA;THOC2;SRSF3;SARNP;SRSF9;NUDT21;SRSF11;SNRPE;FIP1L1;U2AF2;RNPS1;SRSF1;CDC40;SNRPD3;NCBP2;PABPN1;CHTOP;THOC7;SRSF4;ZNF473;THOC3;CPSF1;LSM10;EIF4A3;POLDIP3;SRRM1;SLBP;SNRPF;THOC1;CSTF1;CSTF2;U2AF1;SRSF2;NCBP1;CLP1;THOC5;DHX38;SNRPB;CSTF3;CPSF3;SNRPG;UPF3B;ALYREF;MAGOH;DDX39A,SRSF1;CDC40;SNRPD3;NCBP2;PABPN1;CHTOP;THOC7;SRSF4;ZNF473;THOC3;CPSF1;LSM10;EIF4A3;POLDIP3;SRRM1;SLBP;SNRPF;THOC1;CSTF1;CSTF2;U2AF1;SRSF2;NCBP1;CLP1;THOC5;DHX38;SNRPB;CSTF3;CPSF3;SNRPG;UPF3B;ALYREF;MAGOH;DDX39A
p53-Dependent G1/S DNA damage checkpoint Homo sapiens R-HSA-69580,-0.6530683336133317,-3.2653991630974746,0.0,0.006378696142437497,63,62,ZNF385A;PSMD5;PSME1;CDKN1A;PSMD9;PSMC5;PSMA2;MDM4;PSMD3;CDKN1B;MDM2;PSMD6;UBB;PSMD12;PSMC6;PSMF1;PSMD8;CCNE2;PSMA8;PSME3;PSMB11;PSMB3;UBC;PSMD13;PSMD4;ATM;TP53;PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;PSMD11;PSMB10;CDK2;PSMC3;PCBP4;PSMD1;PSMB6;PSMA4;PSMB1;PSMB5;PSMB7;PSMD7;PSMA5;PSMB9;PSMD14;CCNA1;PSMD2;PSMC2;PSMB4;CHEK2;PSME4;PSMB2;CCNE1;CCNA2,PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;PSMD11;PSMB10;CDK2;PSMC3;PCBP4;PSMD1;PSMB6;PSMA4;PSMB1;PSMB5;PSMB7;PSMD7;PSMA5;PSMB9;PSMD14;CCNA1;PSMD2;PSMC2;PSMB4;CHEK2;PSME4;PSMB2;CCNE1;CCNA2
MAPK6/MAPK4 signaling Homo sapiens R-HSA-5687128,-0.6246958930880699,-3.258980372961691,0.0,0.0067312205382135,92,90,HSPB1;TNRC6C;PSMD5;PSME1;MMP2;PSMD9;PSMC5;MMP10;PSMA2;CDC42EP2;JUN;TNRC6B;PSMD3;PAK1;RAC1;FOXO1;KALRN;PRKACG;PSMD6;UBB;PAK3;PSMD12;PRKACB;CDC14A;PSMC6;PSMF1;RAG2;IGF2BP1;MAPK4;NCOA3;PSMD8;PSMA8;PSME3;DNAJB1;PAK2;PSMB11;CDC42;PSMB3;PRKACA;AGO4;MOV10;FOXO3;UBC;TNRC6A;PSMD13;PSMD4;CDC42EP5;MIR34C;PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;CDC42EP3;PSME2;CCND3;PSMA7;PSMB8;CDC14B;PSMC1;PSMA3;RAG1;PSMD11;PSMB10;PSMC3;PSMD1;PSMB6;MAPK6;PSMA4;MAPKAPK5;PSMB1;ETV4;PSMB5;PSMB7;PSMD7;PSMA5;AGO3;PSMB9;AGO2;PSMD14;AGO1;MYC;XPO1;PSMD2;PSMC2;PSMB4;CDK1;PSME4;PSMB2,PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;CDC42EP3;PSME2;CCND3;PSMA7;PSMB8;CDC14B;PSMC1;PSMA3;RAG1;PSMD11;PSMB10;PSMC3;PSMD1;PSMB6;MAPK6;PSMA4;MAPKAPK5;PSMB1;ETV4;PSMB5;PSMB7;PSMD7;PSMA5;AGO3;PSMB9;AGO2;PSMD14;AGO1;MYC;XPO1;PSMD2;PSMC2;PSMB4;CDK1;PSME4;PSMB2
RNA Polymerase II Transcription Homo sapiens R-HSA-73857,-0.5979923995676433,-3.257949923575033,0.0,0.006752877765699875,124,116,POLR2L;SRSF5;SUPT4H1;TAF9B;PCF11;CCNH;POLR2A;CDK7;CDK9;SLU7;CPSF2;TAF10;CASC3;SRSF7;CCNT1;MNAT1;TAF1;SRSF6;GTF2H5;ZC3H11A;LSM11;LUZP4;NELFA;TAF1L;GTF2H2;GTF2A1;TAF12;THOC6;FYTTD1;DDX39B;GTF2H1;CPSF7;ERCC2;PAPOLA;POLR2J;THOC2;CCNT2;TCEA1;GTF2H3;SRSF3;ELL;SARNP;SRSF9;TAF11;NUDT21;SRSF11;SNRPE;FIP1L1;CCNK;U2AF2;RNPS1;GTF2B;POLR2G;GTF2E1;SRSF1;CDC40;GTF2A2;POLR2I;SNRPD3;POLR2K;NCBP2;TAF4;NELFB;SUPT16H;CTDP1;PABPN1;NELFCD;CHTOP;THOC7;SRSF4;ZNF473;THOC3;CPSF1;TAF13;ERCC3;TAF6;LSM10;POLR2C;EIF4A3;POLDIP3;SRRM1;POLR2B;TBP;POLR2H;SLBP;SNRPF;THOC1;CSTF1;RNMT;GTF2F2;CSTF2;U2AF1;SRSF2;NELFE;NCBP1;SUPT5H;TAF4B;CLP1;GTF2E2;GTF2H4;TAF2;RNGTT;THOC5;DHX38;SNRPB;SSRP1;CSTF3;POLR2D;CPSF3;SNRPG;UPF3B;ALYREF;MAGOH;DDX39A;TAF5;POLR2F,GTF2E1;SRSF1;CDC40;GTF2A2;POLR2I;SNRPD3;POLR2K;NCBP2;TAF4;NELFB;SUPT16H;CTDP1;PABPN1;NELFCD;CHTOP;THOC7;SRSF4;ZNF473;THOC3;CPSF1;TAF13;ERCC3;TAF6;LSM10;POLR2C;EIF4A3;POLDIP3;SRRM1;POLR2B;TBP;POLR2H;SLBP;SNRPF;THOC1;CSTF1;RNMT;GTF2F2;CSTF2;U2AF1;SRSF2;NELFE;NCBP1;SUPT5H;TAF4B;CLP1;GTF2E2;GTF2H4;TAF2;RNGTT;THOC5;DHX38;SNRPB;SSRP1;CSTF3;POLR2D;CPSF3;SNRPG;UPF3B;ALYREF;MAGOH;DDX39A;TAF5;POLR2F
ATF4 activates genes Homo sapiens R-HSA-380994,-0.6902441914314279,-3.250806446395885,0.003883495145631068,0.007106378847278774,25,25,EXOSC7;DCP2;PARN;EXOSC1;NFYB;DIS3;IGFBP1;HERPUD1;EXOSC9;DDIT3;ATF6;ATF3;NFYC;EXOSC3;EXOSC4;ATF4;EXOSC2;KHSRP;NFYA;EXOSC5;EXOSC8;CXCL8;CCL2;EXOSC6;ASNS,DDIT3;ATF6;ATF3;NFYC;EXOSC3;EXOSC4;ATF4;EXOSC2;KHSRP;NFYA;EXOSC5;EXOSC8;CXCL8;CCL2;EXOSC6;ASNS
Translesion synthesis by REV1 Homo sapiens R-HSA-110312,-0.7668861080958261,-3.2482250871420963,0.0,0.00723786745958214,16,16,REV1;RFC5;UBB;RPA3;RFC1;UBC;PCNA;REV3L;UBA52;RPA2;RPS27A;RPA1;MAD2L2;RFC2;RFC3;RFC4,REV3L;UBA52;RPA2;RPS27A;RPA1;MAD2L2;RFC2;RFC3;RFC4
AUF1 (hnRNP D0) binds and destabilizes mRNA Homo sapiens R-HSA-450408,-0.6718269043336579,-3.2431640432008453,0.0,0.007617382492286048,54,54,HSPB1;PSMD5;PSME1;PSMD9;PSMC5;PSMA2;HSPA1A;PSMD3;PSMD6;UBB;PSMD12;PSMC6;PSMF1;PSMD8;PSMA8;PSME3;PSMB11;PSMB3;UBC;PSMD13;PSMD4;PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;HSPA8;PABPC1;PSMD11;PSMB10;PSMC3;PSMD1;PSMB6;PSMA4;PSMB1;HNRNPD;PSMB5;PSMB7;PSMD7;EIF4G1;PSMA5;PSMB9;PSMD14;PSMD2;PSMC2;PSMB4;PSME4;PSMB2,PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;HSPA8;PABPC1;PSMD11;PSMB10;PSMC3;PSMD1;PSMB6;PSMA4;PSMB1;HNRNPD;PSMB5;PSMB7;PSMD7;EIF4G1;PSMA5;PSMB9;PSMD14;PSMD2;PSMC2;PSMB4;PSME4;PSMB2
Interferon Signaling Homo sapiens R-HSA-913531,-0.5975293685180042,-3.2421719516338827,0.0,0.0076578578772388455,196,192,TRIM3;TRIM8;MAPK3;RNASEL;FLNB;PRKCD;EIF4E3;IP6K2;CAMK2B;EIF4G3;PTPN1;AAAS;TRIM45;IFNAR1;UBA7;PIAS1;IFNA8;TRIM68;PIN1;IFI35;EGR1;EIF4A2;UBE2N;IFNA7;IFITM2;IRF7;IFNA17;NEDD4;NUP98;PTPN6;TRIM62;JAK1;IFNA14;IFNA1;TRIM6;IRF9;UBB;IFNA5;BST2;EIF4E;OAS1;CAMK2A;KPNA7;ICAM1;PPM1B;IFNA4;RANBP2;TRIM25;CD44;HLA-DQB1;IFNA6;TRIM48;HLA-DRB5;GBP2;ARIH1;TRIM35;IFNA2;NCAM1;IFNA16;TRIM34;KPNA2;TRIM31;GBP7;CAMK2G;TYK2;HLA-DPB1;UBE2L6;HLA-DRB1;STAT2;HLA-DQA2;IRF2;TRIM10;IFITM1;UBC;GBP3;HLA-DQB2;PTPN2;IFNA21;IFIT1;TRIM14;OAS3;IRF5;HLA-DPA1;KPNA1;IRF3;SUMO1;RAE1;NUP43;NUP214;SP100;IFITM3;IFI6;SAMHD1;HLA-C;MT2A;NUP133;UBE2E1;UBA52;TRIM46;DDX58;IFI27;USP18;TRIM5;PLCG1;IFIT3;TRIM21;HLA-DRB3;EIF4G2;KPNB1;HLA-DRA;HLA-DRB4;PTPN11;RPS27A;TRIM38;IRF6;PML;HLA-DQA1;POM121;USP41;IRF4;NUP35;NUP188;JAK2;PSMB8;TRIM22;IFNGR2;IRF8;IFNA10;XAF1;IFNB1;TRIM26;OAS2;ISG15;NUP210;SOCS3;EIF2AK2;B2M;GBP6;EIF4A3;IFIT2;CAMK2D;PTAFR;ADAR;HLA-H;OASL;KPNA5;IFNGR1;IRF1;FCGR1A;NUP54;HLA-E;CIITA;NUP155;ISG20;VCAM1;RSAD2;NUP37;KPNA3;MX1;EIF4A1;NUP62;HLA-G;SOCS1;EIF4G1;TPR;GBP4;NUP107;HLA-B;MX2;IFNG;HLA-A;NUP85;STAT1;IFI30;HLA-F;IFNAR2;SEH1L;HERC5;EIF4E2;NDC1;GBP5;KPNA4;NUP160;NUP88;TRIM29;NUP50;TRIM2;NUP153;GBP1;MID1;NUP205;NUP93,DDX58;IFI27;USP18;TRIM5;PLCG1;IFIT3;TRIM21;HLA-DRB3;EIF4G2;KPNB1;HLA-DRA;HLA-DRB4;PTPN11;RPS27A;TRIM38;IRF6;PML;HLA-DQA1;POM121;USP41;IRF4;NUP35;NUP188;JAK2;PSMB8;TRIM22;IFNGR2;IRF8;IFNA10;XAF1;IFNB1;TRIM26;OAS2;ISG15;NUP210;SOCS3;EIF2AK2;B2M;GBP6;EIF4A3;IFIT2;CAMK2D;PTAFR;ADAR;HLA-H;OASL;KPNA5;IFNGR1;IRF1;FCGR1A;NUP54;HLA-E;CIITA;NUP155;ISG20;VCAM1;RSAD2;NUP37;KPNA3;MX1;EIF4A1;NUP62;HLA-G;SOCS1;EIF4G1;TPR;GBP4;NUP107;HLA-B;MX2;IFNG;HLA-A;NUP85;STAT1;IFI30;HLA-F;IFNAR2;SEH1L;HERC5;EIF4E2;NDC1;GBP5;KPNA4;NUP160;NUP88;TRIM29;NUP50;TRIM2;NUP153;GBP1;MID1;NUP205;NUP93
DNA Damage Bypass Homo sapiens R-HSA-73893,-0.6349780130376104,-3.234845666531233,0.003787878787878788,0.008158993610763306,46,44,POLD4;UBE2B;UBA7;RCHY1;REV1;POLI;RFC5;POLK;UBB;RAD18;TRIM25;RPA3;RFC1;USP1;DDB1;UBE2L6;USP43;UBC;PCNA;REV3L;POLH;VCP;UBA52;RPA2;RBX1;ZBTB32;CUL4B;RPS27A;ISG15;NPLOC4;CUL4A;POLE;POLD2;RPA1;POLD3;USP10;DTL;SPRTN;POLE2;MAD2L2;RFC2;RFC3;POLD1;RFC4,REV3L;POLH;VCP;UBA52;RPA2;RBX1;ZBTB32;CUL4B;RPS27A;ISG15;NPLOC4;CUL4A;POLE;POLD2;RPA1;POLD3;USP10;DTL;SPRTN;POLE2;MAD2L2;RFC2;RFC3;POLD1;RFC4
Phosphorylation of the APC/C Homo sapiens R-HSA-176412,-0.7362548493736998,-3.2349165734627565,0.0057361376673040155,0.008216049510139274,19,19,ANAPC16;ANAPC4;CDC23;ANAPC10;ANAPC1;ANAPC2;UBE2D1;ANAPC15;CDC27;CDC16;ANAPC7;CDC26;ANAPC5;UBE2E1;CCNB1;ANAPC11;CDK1;UBE2C;PLK1,CCNB1;ANAPC11;CDK1;UBE2C;PLK1
Resolution of AP sites via the multiple-nucleotide patch replacement pathway Homo sapiens R-HSA-110373,-0.7259514916225892,-3.2308197813896995,0.001876172607879925,0.008446273512744825,22,22,POLD4;POLB;RFC5;APEX1;RPA3;RFC1;PARG;PCNA;RPA2;PARP2;LIG1;POLE;POLD2;RPA1;POLD3;POLE2;PARP1;RFC2;RFC3;POLD1;FEN1;RFC4,PARP2;LIG1;POLE;POLD2;RPA1;POLD3;POLE2;PARP1;RFC2;RFC3;POLD1;FEN1;RFC4
SUMOylation Homo sapiens R-HSA-2990846,-0.6078549445221265,-3.2295254178436537,0.0,0.008471640799740863,101,97,NSMCE1;PCGF2;XPC;BMI1;CBX4;TP53BP1;AAAS;CETN2;PIAS3;MTA1;SMC1A;RING1;PIAS4;PIAS1;MITF;HDAC7;MDM2;PIAS2;NSMCE4A;NUP98;HERC2;XRCC4;PHC1;TOP2B;WRN;RANBP2;RAD52;SP3;BRCA1;CBX2;HNRNPC;CBX8;L3MBTL2;HNRNPK;RNF2;UBE2I;SMC5;PCNA;PHC2;RNF168;SENP2;SUMO1;RAE1;NUP43;TOP1;NUP214;SP100;EID3;TP53;CDKN2A;SUMO2;NUP133;SMC6;SCMH1;PML;TDG;POM121;NUP35;NUP188;INCENP;NSMCE2;NUP210;SMC3;STAG2;PHC3;NUP54;NUP155;RAD21;RPA1;NUP37;RANGAP1;NUP62;UBA2;SAE1;TPR;NUP107;NUP85;PARP1;STAG1;SUMO3;MDC1;SEH1L;NOP58;NDC1;NUP160;NUP88;SENP5;NUP50;TOP2A;NUP153;BLM;AURKA;BIRC5;NUP205;NUP93;CDCA8;AURKB,PML;TDG;POM121;NUP35;NUP188;INCENP;NSMCE2;NUP210;SMC3;STAG2;PHC3;NUP54;NUP155;RAD21;RPA1;NUP37;RANGAP1;NUP62;UBA2;SAE1;TPR;NUP107;NUP85;PARP1;STAG1;SUMO3;MDC1;SEH1L;NOP58;NDC1;NUP160;NUP88;SENP5;NUP50;TOP2A;NUP153;BLM;AURKA;BIRC5;NUP205;NUP93;CDCA8;AURKB
Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756,-0.6247303938667367,-3.2240540475859274,0.0,0.008710162943534343,89,86,TP53INP1;PRKAB1;RAD50;TP53RK;NUAK1;TAF9B;TAF10;MDM4;PRKAA2;TAF1;KAT5;PRKAG1;PIN1;PLK3;MDM2;STK11;TAF1L;RAD9B;HIPK2;RFC5;TAF12;UBB;RAD1;PRKAA1;MAPK11;ATRIP;WRN;RBBP8;HIPK1;ATR;RPA3;RAD17;CDK5;HUS1;NBN;BRCA1;RAD9A;TAF11;UBC;TOP3A;BRIP1;ATM;PRKAG3;TP53;DYRK2;UBA52;RPA2;TAF4;PRKAB2;SUPT16H;CDK5R1;RPS27A;TAF13;MAPK14;TAF6;CSNK2A1;RMI1;CDK2;TBP;BARD1;NOC2L;MAPKAPK5;RPA1;CSNK2B;TAF4B;DNA2;TAF2;CSNK2A2;PRKAG2;RMI2;CCNA1;RHNO1;TOPBP1;RFC2;RFC3;SSRP1;TAF5;CHEK2;BLM;AURKA;RFC4;TPX2;AURKB;CCNA2;EXO1;CHEK1,DYRK2;UBA52;RPA2;TAF4;PRKAB2;SUPT16H;CDK5R1;RPS27A;TAF13;MAPK14;TAF6;CSNK2A1;RMI1;CDK2;TBP;BARD1;NOC2L;MAPKAPK5;RPA1;CSNK2B;TAF4B;DNA2;TAF2;CSNK2A2;PRKAG2;RMI2;CCNA1;RHNO1;TOPBP1;RFC2;RFC3;SSRP1;TAF5;CHEK2;BLM;AURKA;RFC4;TPX2;AURKB;CCNA2;EXO1;CHEK1
p53-Dependent G1 DNA Damage Response Homo sapiens R-HSA-69563,-0.6530683336133317,-3.2246232905371732,0.0,0.00873635480732936,63,62,ZNF385A;PSMD5;PSME1;CDKN1A;PSMD9;PSMC5;PSMA2;MDM4;PSMD3;CDKN1B;MDM2;PSMD6;UBB;PSMD12;PSMC6;PSMF1;PSMD8;CCNE2;PSMA8;PSME3;PSMB11;PSMB3;UBC;PSMD13;PSMD4;ATM;TP53;PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;PSMD11;PSMB10;CDK2;PSMC3;PCBP4;PSMD1;PSMB6;PSMA4;PSMB1;PSMB5;PSMB7;PSMD7;PSMA5;PSMB9;PSMD14;CCNA1;PSMD2;PSMC2;PSMB4;CHEK2;PSME4;PSMB2;CCNE1;CCNA2,PSMA1;UBA52;PSMD10;PSMC4;PSMA6;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;PSMD11;PSMB10;CDK2;PSMC3;PCBP4;PSMD1;PSMB6;PSMA4;PSMB1;PSMB5;PSMB7;PSMD7;PSMA5;PSMB9;PSMD14;CCNA1;PSMD2;PSMC2;PSMB4;CHEK2;PSME4;PSMB2;CCNE1;CCNA2
Creation of C4 and C2 activators Homo sapiens R-HSA-166786,-0.7784364269074115,-3.2212403808591294,0.0019267822736030828,0.0088229456390123,49,15,FCN2;IGHG1;MASP2;MBL2;MASP1;CRP;C1R;C1S;IGLV8-61;IGHG2;C1QB;FCN1;C1QC;C1QA;FCN3,C1S;IGLV8-61;IGHG2;C1QB;FCN1;C1QC;C1QA;FCN3
Regulation of RAS by GAPs Homo sapiens R-HSA-5658442,-0.6374500412831084,-3.2192264402520028,0.0,0.008824662332394732,67,67,SPRED2;PSMD5;PSME1;PSMD9;PSMC5;PSMA2;CUL3;RASA1;NF1;PSMD3;KBTBD7;PSMD6;UBB;HRAS;PSMD12;PSMC6;PSMF1;SPRED3;RASA4;PSMD8;PSMA8;PSME3;PSMB11;PSMB3;SYNGAP1;UBC;DAB2IP;PSMD13;PSMD4;RASAL3;SPRED1;PSMA1;UBA52;PSMD10;PSMC4;RBX1;RASAL2;PSMA6;RASA3;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;KRAS;PSMD11;PSMB10;PSMC3;PSMD1;PSMB6;PSMA4;RASA2;PSMB1;PSMB5;PSMB7;PSMD7;PSMA5;PSMB9;PSMD14;PSMD2;PSMC2;RASAL1;PSMB4;NRAS;PSME4;PSMB2,PSMA1;UBA52;PSMD10;PSMC4;RBX1;RASAL2;PSMA6;RASA3;RPS27A;PSME2;PSMA7;PSMB8;PSMC1;PSMA3;KRAS;PSMD11;PSMB10;PSMC3;PSMD1;PSMB6;PSMA4;RASA2;PSMB1;PSMB5;PSMB7;PSMD7;PSMA5;PSMB9;PSMD14;PSMD2;PSMC2;RASAL1;PSMB4;NRAS;PSME4;PSMB2
Classical antibody-mediated complement activation Homo sapiens R-HSA-173623,-0.8384615467713036,-3.2198367897151696,0.006024096385542169,0.008834826066725162,43,9,IGHG1;CRP;C1R;C1S;IGLV8-61;IGHG2;C1QB;C1QC;C1QA,C1S;IGLV8-61;IGHG2;C1QB;C1QC;C1QA
