Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017,-0.6189448491932449,-3.2292543153855022,0.001941747572815534,0.019142179952183813,50,50,PSME1;PSMA2;UBB;PSME3;PSMC5;PSMD6;PSMD9;PSMC6;PSMD12;PSMD10;PSMC4;PSMD13;PSMD5;PSMA8;PSMF1;PSMD8;PSMA6;UBA52;PSMB11;PSMD4;CDK2;PSMA3;PSME2;UBC;PSMB8;RPS27A;PSMB6;PSMA1;PSMC1;CDC6;PSMB1;PSMA7;PSMB3;PSMA4;PSMD11;PSMC3;PSMA5;PSMD3;PSMD1;PSMB5;PSMB7;PSMB10;PSMB9;PSMD14;PSMD7;PSMB4;PSMD2;PSMC2;PSMB2;PSME4,CDK2;PSMA3;PSME2;UBC;PSMB8;RPS27A;PSMB6;PSMA1;PSMC1;CDC6;PSMB1;PSMA7;PSMB3;PSMA4;PSMD11;PSMC3;PSMA5;PSMD3;PSMD1;PSMB5;PSMB7;PSMB10;PSMB9;PSMD14;PSMD7;PSMB4;PSMD2;PSMC2;PSMB2;PSME4
Interactions of Vpr with host cellular proteins Homo sapiens R-HSA-176033,-0.6576794745901601,-3.22372988774627,0.0038022813688212928,0.019691355396677778,35,32,AAAS;NUP133;SLC25A4;NUP98;RANBP2;NUP35;NUP43;NUP210;RAE1;PSIP1;NUP37;HMGA1;KPNA1;BANF1;NUP54;NUP107;NUP155;POM121;NUP214;TPR;SEH1L;NUP62;SLC25A5;NUP188;NUP160;NUP85;NUP88;NDC1;NUP153;NUP205;NUP50;NUP93,NUP54;NUP107;NUP155;POM121;NUP214;TPR;SEH1L;NUP62;SLC25A5;NUP188;NUP160;NUP85;NUP88;NDC1;NUP153;NUP205;NUP50;NUP93
Transport of Mature Transcript to Cytoplasm Homo sapiens R-HSA-72202,-0.584055094187296,-3.21928912116697,0.0,0.01973632318198203,74,71,SRSF5;SRSF7;AAAS;SLU7;NUP133;SRSF6;SRSF9;NCBP2;ZC3H11A;CPSF2;CHTOP;THOC6;DDX39B;CASC3;NUP98;LUZP4;RANBP2;SRSF11;NUP35;THOC7;SRSF3;NUP43;NUP210;RAE1;NXF1;SRSF1;SARNP;EIF4E;EIF4A3;U2AF2;FIP1L1;RNPS1;THOC2;NUP37;THOC1;FYTTD1;THOC3;CDC40;SLBP;SRSF4;NUP54;NUP107;NUP155;SRRM1;POM121;SRSF2;CPSF1;NUP214;TPR;SEH1L;NUP62;POLDIP3;NUP188;NXT1;NUP160;NUP85;U2AF1;NUP88;NCBP1;NDC1;NUP153;MAGOH;ALYREF;UPF3B;CPSF3;THOC5;DHX38;DDX39A;NUP205;NUP50;NUP93,NUP54;NUP107;NUP155;SRRM1;POM121;SRSF2;CPSF1;NUP214;TPR;SEH1L;NUP62;POLDIP3;NUP188;NXT1;NUP160;NUP85;U2AF1;NUP88;NCBP1;NDC1;NUP153;MAGOH;ALYREF;UPF3B;CPSF3;THOC5;DHX38;DDX39A;NUP205;NUP50;NUP93
TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989,-0.6674857767887554,-3.221710281476588,0.007889546351084813,0.019804041314171524,26,26,IKBKB;HMGB1;TAB3;S100B;TAB1;TRAF6;TAB2;NFKB1;AGER;CHUK;RELA;APP;NFKBIA;SAA1;S100A12;NOD2;DHX9;IKBKG;NFKB2;NOD1;IRAK2;NFKBIB;MAP3K7;MYD88;IRAK1;RIPK2,RELA;APP;NFKBIA;SAA1;S100A12;NOD2;DHX9;IKBKG;NFKB2;NOD1;IRAK2;NFKBIB;MAP3K7;MYD88;IRAK1;RIPK2
Regulation of actin dynamics for phagocytic cup formation Homo sapiens R-HSA-2029482,-0.5755705285416736,-3.2194029060719815,0.0,0.019902174637292804,97,63,DOCK1;MAPK3;BAIAP2;WASL;BRK1;VAV3;PAK1;MYO1C;GRB2;ELMO2;VAV2;ABI2;IGHG1;ARPC4;NCKIPSD;PTK2;ARPC3;ARPC2;MYH2;ABI1;WASF1;HSP90AA1;CYFIP2;NCKAP1;FCGR3A;CYFIP1;CDC42;ACTG1;ELMO1;CRK;RAC1;WIPF1;WIPF2;ABL1;HSP90AB1;MAPK1;FCGR2A;ARPC1A;WASF2;NCK1;IGLV8-61;MYH9;FCGR1A;BTK;ARPC5;ACTR3;NCKAP1L;CD3G;IGHG2;ARPC1B;WIPF3;ACTB;VAV1;WAS;MYO5A;CFL1;CD247;MYO9B;WASF3;SYK;LIMK1;ACTR2;MYO10,MAPK1;FCGR2A;ARPC1A;WASF2;NCK1;IGLV8-61;MYH9;FCGR1A;BTK;ARPC5;ACTR3;NCKAP1L;CD3G;IGHG2;ARPC1B;WIPF3;ACTB;VAV1;WAS;MYO5A;CFL1;CD247;MYO9B;WASF3;SYK;LIMK1;ACTR2;MYO10
Transport of the SLBP Dependant Mature mRNA Homo sapiens R-HSA-159230,-0.7038900528898181,-3.2203901510610096,0.0,0.019925961574671625,34,32,AAAS;NUP133;NCBP2;NUP98;RANBP2;NUP35;NUP43;NUP210;RAE1;NXF1;EIF4E;NUP37;SLBP;NUP54;NUP107;NUP155;POM121;NUP214;TPR;SEH1L;NUP62;NUP188;NUP160;NUP85;NUP88;NCBP1;NDC1;NUP153;ALYREF;NUP205;NUP50;NUP93,NUP54;NUP107;NUP155;POM121;NUP214;TPR;SEH1L;NUP62;NUP188;NUP160;NUP85;NUP88;NCBP1;NDC1;NUP153;ALYREF;NUP205;NUP50;NUP93
Downstream TCR signaling Homo sapiens R-HSA-202424,-0.5336531501207984,-3.200708763237916,0.00199203187250996,0.02271405625910809,99,95,SKP1;BTRC;IKBKB;PTEN;PSME1;PSMA2;PIK3R1;UBE2D2;UBB;PDPK1;PSME3;FBXW11;PSMC5;UBE2N;PSMD6;PSMD9;PSMC6;UBE2D1;PSMD12;PIK3R2;PSMD10;HLA-DRB1;PSMC4;HLA-DRB5;PIK3CA;PSMD13;PSMD5;TRAF6;TAB2;NFKB1;HLA-DQB1;PSMA8;BCL10;PSMF1;PSMD8;PSMA6;CHUK;UBA52;PSMB11;HLA-DQB2;PSMD4;HLA-DQA2;PSMA3;INPP5D;PSME2;UBC;RELA;PSMB8;NFKBIA;RPS27A;PSMB6;HLA-DPA1;PIK3CB;PSMA1;HLA-DPB1;PSMC1;PSMB1;PSMA7;PSMB3;HLA-DRA;PSMA4;PSMD11;HLA-DRB4;PSMC3;PSMA5;PSMD3;PSMD1;HLA-DQA1;IKBKG;HLA-DRB3;PSMB5;PSMB7;CDC34;TRAT1;MALT1;PSMB10;PRKCQ;PSMB9;PSMD14;CD3E;PSMD7;PSMB4;LCK;CD3G;PSMD2;CD4;MAP3K7;CD3D;CARD11;PSMC2;CD247;CUL1;PSMB2;RIPK2;PSME4,PSMB6;HLA-DPA1;PIK3CB;PSMA1;HLA-DPB1;PSMC1;PSMB1;PSMA7;PSMB3;HLA-DRA;PSMA4;PSMD11;HLA-DRB4;PSMC3;PSMA5;PSMD3;PSMD1;HLA-DQA1;IKBKG;HLA-DRB3;PSMB5;PSMB7;CDC34;TRAT1;MALT1;PSMB10;PRKCQ;PSMB9;PSMD14;CD3E;PSMD7;PSMB4;LCK;CD3G;PSMD2;CD4;MAP3K7;CD3D;CARD11;PSMC2;CD247;CUL1;PSMB2;RIPK2;PSME4
IRAK4 deficiency (TLR2/4) Homo sapiens R-HSA-5603041,-0.8874973247593495,-3.1977741644864106,0.0,0.022900667247629642,11,10,CD36;TIRAP;TLR4;TLR1;TLR2;TLR6;BTK;LY96;CD14;MYD88,TLR4;TLR1;TLR2;TLR6;BTK;LY96;CD14;MYD88
CRMPs in Sema3A signaling Homo sapiens R-HSA-399956,-0.7376356633638901,-3.1988404494296705,0.008016032064128256,0.022905136542564777,16,16,CDK5;DPYSL5;PLXNA4;CRMP1;PLXNA2;SEMA3A;DPYSL4;PLXNA3;DPYSL3;CDK5R1;FES;DPYSL2;NRP1;GSK3B;FYN;PLXNA1,DPYSL3;CDK5R1;FES;DPYSL2;NRP1;GSK3B;FYN;PLXNA1
Fcgamma receptor (FCGR) dependent phagocytosis Homo sapiens R-HSA-2029480,-0.5552385875382364,-3.193846475755212,0.0,0.023394706671626353,120,86,ITPR1;DOCK1;AHCYL1;MAPK3;BAIAP2;WASL;PRKCD;PRKCE;ITPR2;BRK1;PIK3R1;VAV3;PAK1;PLA2G6;MYO1C;GRB2;ELMO2;VAV2;PLD3;ABI2;PIK3R2;IGHG1;ARPC4;PLD4;NCKIPSD;PIK3CA;PTK2;ARPC3;ARPC2;MYH2;ABI1;WASF1;HSP90AA1;CYFIP2;NCKAP1;FCGR3A;CYFIP1;SRC;CDC42;ACTG1;ELMO1;CRK;PLD2;RAC1;WIPF1;WIPF2;ABL1;HSP90AB1;MAPK1;PIK3CB;FCGR2A;ARPC1A;WASF2;NCK1;PLCG1;IGLV8-61;MYH9;FCGR1A;BTK;ARPC5;ACTR3;NCKAP1L;ITPR3;CD3G;IGHG2;ARPC1B;WIPF3;ACTB;VAV1;WAS;MYO5A;FGR;CFL1;FYN;CD247;MYO9B;WASF3;SYK;YES1;HCK;LIMK1;ACTR2;MYO10;PLD1;PLCG2;LYN,MYH9;FCGR1A;BTK;ARPC5;ACTR3;NCKAP1L;ITPR3;CD3G;IGHG2;ARPC1B;WIPF3;ACTB;VAV1;WAS;MYO5A;FGR;CFL1;FYN;CD247;MYO9B;WASF3;SYK;YES1;HCK;LIMK1;ACTR2;MYO10;PLD1;PLCG2;LYN
Nuclear signaling by ERBB4 Homo sapiens R-HSA-1251985,0.6766842532548221,3.9493019211621285,0.0,0.024007357907908797,39,39,ESR1;PGR;SKP1;APH1B;BTRC;PRLR;PSEN2;GHR;STAT5B;SH2B1;PSENEN;NCOR1;WWOX;CSH1;EREG;NCSTN;S100B;GH2;TAB2;PRL;NRG1;CXCL12;ERBB4;NRG3;RBX1;APH1A;STAT5A;CSN2;GFAP;GH1;NRG2;YAP1;BTC;NRG4;JAK2;PTPN11;HBEGF;ADAM17;CUL1,ESR1;PGR;SKP1;APH1B;BTRC;PRLR;PSEN2;GHR;STAT5B;SH2B1;PSENEN;NCOR1
Homologous DNA Pairing and Strand Exchange Homo sapiens R-HSA-5693579,-0.5912545476712612,-3.1871990835539292,0.006024096385542169,0.024333209827388926,42,41,RAD50;KAT5;RPA3;RBBP8;RAD1;BRCA1;RFC5;PALB2;XRCC2;RAD9A;ATRIP;RAD9B;RMI1;HUS1;ATR;RAD51C;BRIP1;RAD51D;NBN;WRN;RAD17;ATM;RPA2;BRCA2;TOP3A;BARD1;RAD51;RPA1;XRCC3;TOPBP1;RHNO1;DNA2;RMI2;RFC3;RAD51B;RFC2;RFC4;RAD51AP1;EXO1;BLM;CHEK1,BARD1;RAD51;RPA1;XRCC3;TOPBP1;RHNO1;DNA2;RMI2;RFC3;RAD51B;RFC2;RFC4;RAD51AP1;EXO1;BLM;CHEK1
C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481,-0.5175982221072923,-3.1813998045406735,0.0,0.02523594270592134,123,122,SKP1;BTRC;IKBKB;ITPR1;AHCYL1;PSME1;RPS6KA5;PYCARD;PRKCD;PSMA2;ITPR2;PPP3CB;PAK1;CREBBP;UBE2D2;UBB;PDPK1;PSME3;FBXW11;PSMC5;UBE2N;PSMD6;PSMD9;CALM1;PSMC6;PAK2;UBE2D1;PSMD12;UBA3;PSMD10;TAB3;HRAS;PPP3CA;PRKACB;NFATC2;PRKACG;PAK3;EP300;PSMC4;CASP8;PSMD13;PSMD5;TAB1;TRAF6;TAB2;NFKB1;PSMA8;BCL10;UBE2M;PSMF1;CLEC6A;PRKACA;PSMD8;PSMA6;CHUK;UBA52;PSMB11;SRC;PSMD4;ICAM3;PSMA3;PSME2;UBC;RELA;PSMB8;IL1B;CLEC4E;CLEC4D;NFKBIA;RPS27A;PSMB6;PSMA1;PSMC1;PSMB1;PSMA7;PSMB3;KRAS;CLEC7A;PSMA4;PSMD11;PSMC3;PSMA5;PSMD3;CCL17;MAP3K14;PSMD1;RAF1;CLEC4C;IKBKG;CLEC4A;PSMB5;PSMB7;CDC34;FCER1G;MALT1;NFKB2;CD209;PSMB10;NFATC1;ICAM2;CCL22;PSMB9;PSMD14;PSMD7;ITPR3;PSMB4;NRAS;PSMD2;MAP3K7;NFATC3;CARD11;FYN;PSMC2;CUL1;SYK;RELB;PPP3R1;PSMB2;PLCG2;LYN;PSME4;CARD9,PSMA1;PSMC1;PSMB1;PSMA7;PSMB3;KRAS;CLEC7A;PSMA4;PSMD11;PSMC3;PSMA5;PSMD3;CCL17;MAP3K14;PSMD1;RAF1;CLEC4C;IKBKG;CLEC4A;PSMB5;PSMB7;CDC34;FCER1G;MALT1;NFKB2;CD209;PSMB10;NFATC1;ICAM2;CCL22;PSMB9;PSMD14;PSMD7;ITPR3;PSMB4;NRAS;PSMD2;MAP3K7;NFATC3;CARD11;FYN;PSMC2;CUL1;SYK;RELB;PPP3R1;PSMB2;PLCG2;LYN;PSME4;CARD9
Dectin-2 family Homo sapiens R-HSA-5621480,-0.836783703713381,-3.1796257801613264,0.007782101167315175,0.025409997292099615,10,10,CLEC6A;CLEC4E;CLEC4D;CLEC4C;CLEC4A;FCER1G;FYN;SYK;PLCG2;LYN,CLEC4C;CLEC4A;FCER1G;FYN;SYK;PLCG2;LYN
Regulation of Glucokinase by Glucokinase Regulatory Protein Homo sapiens R-HSA-170822,-0.6993510190360366,-3.1771619677930345,0.003676470588235294,0.02559160590278868,30,28,AAAS;NUP133;NUP98;RANBP2;NUP35;GCK;NUP43;NUP210;RAE1;NUP37;GCKR;NUP54;NUP107;NUP155;POM121;NUP214;TPR;SEH1L;NUP62;NUP188;NUP160;NUP85;NUP88;NDC1;NUP153;NUP205;NUP50;NUP93,NUP54;NUP107;NUP155;POM121;NUP214;TPR;SEH1L;NUP62;NUP188;NUP160;NUP85;NUP88;NDC1;NUP153;NUP205;NUP50;NUP93
FCERI mediated Ca+2 mobilization Homo sapiens R-HSA-2871809,-0.6314776774651428,-3.1751083296484954,0.006172839506172839,0.02589272671886903,62,29,ITPR1;AHCYL1;ITPR2;VAV3;PPP3CB;GRB2;CALM1;VAV2;PPP3CA;SHC1;NFATC2;TEC;GRAP2;PLCG1;IGLV8-61;TXK;NFATC1;BTK;LAT;LCP2;ITPR3;VAV1;ITK;NFATC3;SOS1;SYK;PPP3R1;PLCG2;LYN,GRAP2;PLCG1;IGLV8-61;TXK;NFATC1;BTK;LAT;LCP2;ITPR3;VAV1;ITK;NFATC3;SOS1;SYK;PPP3R1;PLCG2;LYN
TCR signaling Homo sapiens R-HSA-202403,-0.5357332752779123,-3.167729782218853,0.0019083969465648854,0.02696301752638038,118,113,SKP1;EVL;BTRC;IKBKB;PTEN;PSME1;PSMA2;PIK3R1;PAK1;UBE2D2;UBB;PDPK1;PSME3;FBXW11;PSMC5;UBE2N;PSMD6;PSMD9;PSMC6;PAK2;UBE2D1;PSMD12;PIK3R2;PAG1;PSMD10;PAK3;HLA-DRB1;PSMC4;HLA-DRB5;PIK3CA;PSMD13;PSMD5;ENAH;TRAF6;TAB2;NFKB1;HLA-DQB1;PSMA8;BCL10;PSMF1;PSMD8;PSMA6;CHUK;UBA52;PSMB11;PTPRC;HLA-DQB2;PSMD4;HLA-DQA2;ZAP70;PSMA3;INPP5D;PSME2;UBC;RELA;PSMB8;NFKBIA;RPS27A;PSMB6;HLA-DPA1;PIK3CB;PSMA1;HLA-DPB1;PSMC1;PSMB1;GRAP2;PSMA7;NCK1;PSMB3;HLA-DRA;PTPRJ;PLCG1;PSMA4;PSMD11;HLA-DRB4;PSMC3;PSMA5;PSMD3;PSMD1;HLA-DQA1;IKBKG;HLA-DRB3;PSMB5;PSMB7;VASP;CDC34;TRAT1;MALT1;PSMB10;PRKCQ;PSMB9;LAT;PSMD14;CD3E;LCP2;PSMD7;PSMB4;LCK;CD3G;WAS;PSMD2;CD4;MAP3K7;ITK;CD3D;CARD11;PSMC2;CD247;CUL1;CSK;PSMB2;RIPK2;PSME4,PSMA1;HLA-DPB1;PSMC1;PSMB1;GRAP2;PSMA7;NCK1;PSMB3;HLA-DRA;PTPRJ;PLCG1;PSMA4;PSMD11;HLA-DRB4;PSMC3;PSMA5;PSMD3;PSMD1;HLA-DQA1;IKBKG;HLA-DRB3;PSMB5;PSMB7;VASP;CDC34;TRAT1;MALT1;PSMB10;PRKCQ;PSMB9;LAT;PSMD14;CD3E;LCP2;PSMD7;PSMB4;LCK;CD3G;WAS;PSMD2;CD4;MAP3K7;ITK;CD3D;CARD11;PSMC2;CD247;CUL1;CSK;PSMB2;RIPK2;PSME4
Response to metal ions Homo sapiens R-HSA-5660526,-0.8279519605475028,-3.16898740036151,0.0057692307692307696,0.026988345064465756,11,11,MT1B;MT1E;MT4;MT3;MT1M;MT1F;MT2A;MT1G;MT1A;MT1H;MT1X,MT3;MT1M;MT1F;MT2A;MT1G;MT1A;MT1H;MT1X
Polo-like kinase mediated events Homo sapiens R-HSA-156711,-0.7980316860464699,-3.161334682572787,0.0,0.02818336191097227,16,15,LIN52;EP300;WEE1;RBBP4;LIN54;MYBL2;CDC25C;CCNB1;LIN9;PKMYT1;CENPF;CDC25A;FOXM1;CCNB2;PLK1,CDC25C;CCNB1;LIN9;PKMYT1;CENPF;CDC25A;FOXM1;CCNB2;PLK1
Nucleosome assembly Homo sapiens R-HSA-774815,-0.6659109188980284,-3.1567523689633465,0.003883495145631068,0.028404525090337272,52,27,CENPP;ITGB3BP;RBBP7;CENPC;RSF1;NPM1;CENPH;RUVBL1;CENPQ;HIST1H2BO;CENPI;MIS18BP1;RBBP4;HIST1H2BK;SMARCA5;CENPK;CENPU;CENPT;CENPM;MIS18A;OIP5;CENPL;CENPO;CENPN;HJURP;CENPW;CENPA,CENPT;CENPM;MIS18A;OIP5;CENPL;CENPO;CENPN;HJURP;CENPW;CENPA
Metallothioneins bind metals Homo sapiens R-HSA-5661231,-0.8279519605475028,-3.1585472783197606,0.0057251908396946565,0.028475714376277966,11,11,MT1B;MT1E;MT4;MT3;MT1M;MT1F;MT2A;MT1G;MT1A;MT1H;MT1X,MT3;MT1M;MT1F;MT2A;MT1G;MT1A;MT1H;MT1X
Glucose transport Homo sapiens R-HSA-70153,-0.6344438010376648,-3.1576133851066337,0.0,0.028488922172902532,42,40,G6PC3;AAAS;NUP133;HK1;NUP98;RANBP2;NUP35;GCK;G6PC;NUP43;NUP210;SLC2A4;RAE1;SLC2A2;G6PC2;NUP37;HK2;GCKR;FGF21;NUP54;NUP107;NUP155;POM121;NUP214;TPR;SLC37A4;SEH1L;NUP62;NUP188;NUP160;NUP85;NUP88;NDC1;SLC2A1;NUP153;SLC2A3;HK3;NUP205;NUP50;NUP93,FGF21;NUP54;NUP107;NUP155;POM121;NUP214;TPR;SLC37A4;SEH1L;NUP62;NUP188;NUP160;NUP85;NUP88;NDC1;SLC2A1;NUP153;SLC2A3;HK3;NUP205;NUP50;NUP93
Classical antibody-mediated complement activation Homo sapiens R-HSA-173623,-0.8465912110409876,-3.151587695396788,0.003976143141153081,0.02908411429566164,43,9,IGHG1;C1R;CRP;IGLV8-61;C1S;C1QB;C1QC;IGHG2;C1QA,IGLV8-61;C1S;C1QB;C1QC;IGHG2;C1QA
Creation of C4 and C2 activators Homo sapiens R-HSA-166786,-0.8114008900520722,-3.1525005339947336,0.0,0.029162597927715556,49,15,IGHG1;MASP2;MBL2;C1R;CRP;MASP1;FCN2;IGLV8-61;C1S;C1QB;C1QC;IGHG2;C1QA;FCN1;FCN3,IGLV8-61;C1S;C1QB;C1QC;IGHG2;C1QA;FCN1;FCN3
Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425,-0.6073526318304101,-3.150313222434067,0.0,0.029178293017516347,51,50,PSME1;PSMA2;UBB;PSME3;PSMC5;PSMD6;PSMD9;PSMC6;PSMD12;PSMD10;PSMC4;PSMD13;PSMD5;PSMA8;TP53;PSMF1;PSMD8;PSMA6;UBA52;PSMB11;PSMD4;ATM;PSMA3;PSME2;UBC;PSMB8;RPS27A;PSMB6;PSMA1;PSMC1;PSMB1;PSMA7;PSMB3;PSMA4;PSMD11;PSMC3;PSMA5;PSMD3;PSMD1;PSMB5;PSMB7;PSMB10;PSMB9;PSMD14;PSMD7;PSMB4;PSMD2;PSMC2;PSMB2;PSME4,RPS27A;PSMB6;PSMA1;PSMC1;PSMB1;PSMA7;PSMB3;PSMA4;PSMD11;PSMC3;PSMA5;PSMD3;PSMD1;PSMB5;PSMB7;PSMB10;PSMB9;PSMD14;PSMD7;PSMB4;PSMD2;PSMC2;PSMB2;PSME4
G0 and Early G1 Homo sapiens R-HSA-1538133,-0.7096280200795879,-3.1383312958484493,0.005660377358490566,0.031560583433708086,25,24,PCNA;LIN52;RBL2;HDAC1;DYRK1A;CCNE2;E2F1;RBBP4;TFDP2;CDK2;LIN54;MYBL2;RBL1;CDC6;TOP2A;E2F5;LIN9;CCNA1;CDK1;TFDP1;CDC25A;CCNA2;E2F4;CCNE1,TOP2A;E2F5;LIN9;CCNA1;CDK1;TFDP1;CDC25A;CCNA2;E2F4;CCNE1
Defensins Homo sapiens R-HSA-1461973,-0.6011162940033078,-3.131338530138234,0.006060606060606061,0.032539856855853276,47,38,DEFB135;PRSS2;DEFB125;DEFB106A;DEFB134;DEFA6;DEFB114;DEFB118;DEFB110;CCR6;DEFB104A;DEFB108B;DEFB103A;DEFB117;DEFB112;DEFB132;DEFB136;DEFB105A;DEFA5;DEFB121;DEFB123;DEFB128;DEFB107A;DEFB129;DEFB127;DEFB119;ART1;DEFB126;PRSS3;DEFA4;DEFA1;DEFB124;DEFB4A;TLR1;TLR2;CCR2;CD4;DEFB1,DEFB119;ART1;DEFB126;PRSS3;DEFA4;DEFA1;DEFB124;DEFB4A;TLR1;TLR2;CCR2;CD4;DEFB1
PCP/CE pathway Homo sapiens R-HSA-4086400,-0.5370313600474291,-3.1315436807453607,0.0,0.032725319250904446,91,91,AP2B1;PSME1;WNT4;PARD6A;WNT5A;PSMA2;DAAM1;ROR2;UBB;RHOA;PSME3;PSMC5;PSMD6;PSMD9;AP2A2;PSMC6;FZD2;FZD4;AP2A1;FZD8;WNT11;PSMD12;PSMD10;FZD3;PSMC4;CLTC;PSMD13;PSMD5;WNT1;FZD1;PSMA8;PSMF1;PSMD8;DVL1;PSMA6;UBA52;PRKCG;PSMB11;PSMD4;DVL2;RYK;SCRIB;SMURF2;ARRB2;PSMA3;RAC1;PSME2;FZD6;UBC;PSMB8;RAC3;RPS27A;AP2S1;CLTB;PSMB6;SMURF1;VANGL2;PSMA1;PSMC1;FZD7;PSMB1;PSMA7;PSMB3;DVL3;PSMA4;PSMD11;PSMC3;PSMA5;PSMD3;PSMD1;PRKCB;PSMB5;PSMB7;PSMB10;PRICKLE1;PSMB9;RAC2;AP2M1;PSMD14;FZD5;CLTA;PSMD7;ROR1;WNT5B;PSMB4;PSMD2;PSMC2;PFN1;PRKCA;PSMB2;PSME4,RPS27A;AP2S1;CLTB;PSMB6;SMURF1;VANGL2;PSMA1;PSMC1;FZD7;PSMB1;PSMA7;PSMB3;DVL3;PSMA4;PSMD11;PSMC3;PSMA5;PSMD3;PSMD1;PRKCB;PSMB5;PSMB7;PSMB10;PRICKLE1;PSMB9;RAC2;AP2M1;PSMD14;FZD5;CLTA;PSMD7;ROR1;WNT5B;PSMB4;PSMD2;PSMC2;PFN1;PRKCA;PSMB2;PSME4
EPHA-mediated growth cone collapse Homo sapiens R-HSA-3928663,-0.6319641667974268,-3.1285823151053043,0.007677543186180422,0.032728472156342385,34,34,MYH10;EFNA1;RHOA;MYH11;MYL6;ROCK1;EPHA3;MYH14;ROCK2;PTK2;HSP90AA1;EFNA2;SRC;EPHA7;EPHA5;EPHA6;EPHA10;MYL9;EPHA8;KDR;SHB;EFNA3;EPHA4;EFNA5;NGEF;EPHA1;MYH9;MYL12B;EFNA4;VEGFA;FYN;EPHA2;YES1;LYN,SHB;EFNA3;EPHA4;EFNA5;NGEF;EPHA1;MYH9;MYL12B;EFNA4;VEGFA;FYN;EPHA2;YES1;LYN
TNFs bind their physiological receptors Homo sapiens R-HSA-5669034,-0.7001956531533168,-3.126093369367717,0.005859375,0.032848400343934096,24,22,TNFRSF18;TNFRSF14;EDA2R;EDARADD;TNFRSF11B;TNFSF13;TNFSF4;TNFSF15;TNFSF18;EDA;TNFSF11;EDAR;TNFRSF13B;TNFRSF1A;TNFSF14;TNFRSF25;TNFRSF17;CD70;TNFRSF1B;TNFRSF4;LTA;TNFSF13B,EDAR;TNFRSF13B;TNFRSF1A;TNFSF14;TNFRSF25;TNFRSF17;CD70;TNFRSF1B;TNFRSF4;LTA;TNFSF13B
G2/M DNA damage checkpoint Homo sapiens R-HSA-69473,-0.5595089095702392,-3.128590077608347,0.0,0.03295895435462649,78,59,RAD50;TP53BP1;YWHAB;KAT5;RPA3;RBBP8;UBE2N;RAD1;UIMC1;BRCA1;RFC5;RNF8;RAD9A;ATRIP;RAD9B;SUMO1;RMI1;HUS1;ATR;HERC2;WEE1;BRIP1;HIST1H2BO;PIAS4;NBN;RNF168;TP53;WRN;YWHAE;UBE2V2;RAD17;ATM;BABAM1;BRCC3;HIST1H2BK;RPA2;TOP3A;BARD1;MDC1;RPA1;CDC25C;CCNB1;TOPBP1;RHNO1;SFN;YWHAZ;DNA2;YWHAH;YWHAG;RMI2;RFC3;CDK1;RFC2;YWHAQ;RFC4;CHEK2;EXO1;BLM;CHEK1,BARD1;MDC1;RPA1;CDC25C;CCNB1;TOPBP1;RHNO1;SFN;YWHAZ;DNA2;YWHAH;YWHAG;RMI2;RFC3;CDK1;RFC2;YWHAQ;RFC4;CHEK2;EXO1;BLM;CHEK1
