Synthesis of DNA,5.0,3.1748139316454584,5.0,5.0,1.4624621297538367,3.7088459143150883,1.9028043617825194,5.0,3.5318966516829384,2.336470087814662,5.0
Telomere Maintenance,5.0,3.329715891631202,3.968776569863882,2.7031489089114538,2.3845666621553745,0.23395686943883182,2.6631814904480375,1.9525491184575194,0.6377746449017647,2.0659576161546194,2.229341382013098
The role of GTSE1 in G2/M progression after G2 checkpoint,5.0,0.9078378754610751,3.453103897073072,4.948478754377333,0.7483519056419531,3.540441483925698,1.72938973215199,3.2805004662278745,2.987828607332663,2.349319974351113,3.68627940059254
Vpu mediated degradation of CD4,5.0,0.8898073659091104,2.4810944426167745,3.0387014661612253,0.7706115287137385,1.9789960682960124,1.0390161201551387,1.694840985806374,1.8108437863010078,1.4236734457058318,1.399473651899902
p53-Independent G1/S DNA damage checkpoint,5.0,0.38551229503933937,3.362370493126658,4.410087842918748,0.5757716574476918,2.7931668000151237,0.7716413943805106,3.2904651897503827,2.857426975022861,1.8033000414033151,4.071774589810319
Autodegradation of Cdh1 by Cdh1:APC/C,4.764643042804065,0.7967838386357201,1.3207060984470653,2.7073647537629997,0.9210104076806364,1.7366430759360236,1.5450181561864078,1.5751103263624238,1.8335906601666532,1.0173367020695714,2.528482764579821
DNA Replication,4.756370516838075,2.709927133342808,5.0,5.0,1.4842512175394342,3.7388091376925314,1.938119888400351,5.0,4.038981129780044,2.5605402974249767,5.0
Cdc20:Phospho-APC/C mediated degradation of Cyclin A,4.747937349301212,1.0720463372204594,2.6311127710656055,3.351881658750873,0.959197448876179,2.5237998126064802,1.2232805713870303,2.6362546690232964,3.133956643010901,1.5932574582606887,5.0
Regulation of Apoptosis,4.739337177539294,0.5640418594765766,2.243206075558187,3.413114297548936,0.3801530567679938,3.526505705982405,0.8188935712730181,2.754905412710956,4.185109165458282,1.5629567120053762,3.7001095064929967
Ubiquitin-dependent degradation of Cyclin D1,4.730563253231789,0.9193495458704084,2.642940438376851,5.0,0.7124650902853257,2.320465883526055,1.3593940602388674,1.8351566801456969,2.5805197873538184,1.5722056392596624,2.7336958625420213
Respiratory electron transport,4.721608410578863,1.8739927816127697,0.36563251484752063,2.366933311604236,3.7250387067991557,0.11360636217958721,1.7615755475525119,0.4750791485214235,0.20874455300040987,0.6959377097481216,0.3263243502031047
Formation of the Early Elongation Complex,4.7124650311389935,0.2568488632531527,1.283744172486743,2.7572951401784174,1.936244457699683,0.19582756283396055,1.9718983147783098,0.1892330374320148,0.2039949346165221,1.8101462517318865,0.6428737443095328
DNA strand elongation,4.70312500488485,3.2328058786231453,5.0,5.0,1.9862455690020682,1.584886467841205,1.7479547400958215,3.2845563301398624,1.8256211976176389,2.77139366273987,5.0
Mitochondrial translation,4.6935796869786195,0.8755497104566159,1.2628385572079945,5.0,3.7250387067991557,0.942125615064855,1.3713116446169118,0.6378069773713583,0.190739694077284,2.262980049766308,1.3982257765617483
Orc1 removal from chromatin,4.683819849689463,1.294846033360048,4.023824136194787,5.0,0.8756597079030289,2.981847186378826,1.3813077038378858,3.5058097479537373,4.093338792102637,2.256948084996395,4.517487380278358
CDK-mediated phosphorylation and removal of Cdc6,4.673835628782863,0.7316750954522906,2.6783174973352386,3.904937864598842,0.6711028538527053,2.8368757279005297,1.0137612880214102,3.07444598379475,2.85216600533259,1.7083940876315489,2.874893842513308
Ubiquitin-dependent degradation of Cyclin D,4.663616463601176,0.9105607337965483,2.4894382169599076,3.7297230830997896,0.6830660600832488,2.326260175261877,1.6431265557308432,2.341396189886456,2.3543862503968693,1.6443518010438056,3.3816907160818497
Pausing and recovery of Tat-mediated HIV elongation,4.60266003765975,0.10943467990173592,1.7590906176564278,2.255008860496351,1.3828315888353497,0.1236289935985827,1.7323423785877172,0.14271172109285518,0.50535396268321,2.284932381766064,0.5814162792724542
Vif-mediated degradation of APOBEC3G,4.596669673970563,0.4346914865975003,1.9536890140761787,2.589917671533831,0.4535316103938851,2.314678302712062,0.7805419909998577,2.785070998855547,3.4649498620523254,1.4598620798508222,3.4894586566781145
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,4.59059552625837,0.9779329084899708,2.719414399879426,4.658729769123041,1.1850155750226483,2.69020380425903,1.558924949678029,2.7760803798121807,2.455404544146095,1.6582862962193745,3.686948060435026
p53-Dependent G1/S DNA damage checkpoint,4.584435217553551,0.7588523948444776,2.469996254555356,3.6630945745254913,0.6752019002171623,3.0776276942459124,0.8720039648723774,2.622923147050081,2.161072023515518,1.616143587300999,2.1952680855444386
Regulation of activated PAK-2p34 by proteasome mediated degradation,4.57818626827655,0.6168822821244105,2.130530927917633,3.43060951006335,0.6601129797974571,2.985170037186294,0.8874590977096564,2.789110976657287,2.2448417740122704,1.5588596101094103,2.9402509726754276
Regulation of mRNA stability by proteins that bind AU-rich elements,4.571846090245531,0.2873199891361077,1.56186564698608,2.055581528560679,0.8419525438308568,2.8057559273231445,1.3848577563836182,2.407815353653461,1.976431749018876,1.2685623598673499,1.9407074041224879
SCF-beta-TrCP mediated degradation of Emi1,4.565411980240121,0.9111778630573504,2.4676597917772907,4.414995177413492,0.9404234286546472,2.2966654665284403,1.228466088020848,2.014607282162276,2.886370966573886,1.8009920860270663,1.5644120160776527
Cyclin A/B1 associated events during G2/M transition,4.5588811130811635,2.1440793146692902,3.5404539321981234,4.685713258808635,2.3452917029531366,1.5133950678175527,1.3706303982311,1.6465508279613552,1.335189075865433,2.2528797228619823,2.045970003076694
Abortive elongation of HIV-1 transcript in the absence of Tat,4.55225053418215,0.06061458515262397,2.317600610732123,3.9249976585278104,2.2236996393749275,0.3841190326300716,1.3747518269446144,0.3103518173527469,0.5702997028769781,1.832752250467514,0.9554296991337966
Activation of the pre-replicative complex,4.545517151523182,1.9911487356532365,5.0,5.0,1.5185095137905045,1.9182205967597186,1.238261164165921,3.3439589280126665,2.077963217994049,2.488847072769902,5.0
Resolution of D-loop Structures through Holliday Junction Intermediates,4.538677726992876,0.9082332517654165,4.382846078836455,5.0,1.4224464990841215,0.7310414444415713,0.48339948622446033,0.18978829325572205,0.09453680085783378,1.7391915521707013,1.351605978739438
APC/C:Cdc20 mediated degradation of mitotic proteins,4.531728867037549,1.0929801355225843,2.7190955736212037,5.0,1.2281805164428696,2.3196798299505557,1.326172167502194,3.6059249008370053,2.303358399826877,1.9188397403460211,5.0
Pausing and recovery of HIV elongation,4.524667012550061,0.12894462612424565,2.134252454982508,2.630082952223825,1.2573007225524586,0.14683532245619457,1.5310887413716603,0.10164194789449296,0.4663664842440716,1.9946366173478314,0.6523137839004373
Homology Directed Repair,4.517488427922938,1.65101010320105,3.447571408473111,4.405124423387198,2.5850228131887536,1.0001572852970992,1.4361591780959762,0.5724910816474594,0.08767383244577769,1.273906416271535,2.297170044109994
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),4.510189189181439,0.8936560345976018,4.030663560725093,5.0,1.3506585434906162,1.1467819270612247,0.5575036351984428,0.557954264793526,0.0728721930276118,1.323209040331704,1.3400951882022583
Cross-presentation of soluble exogenous antigens (endosomes),4.502765171102232,0.5148325186967746,2.120056093667914,2.7059373260789488,0.26529167604435566,2.2956875911997185,0.6867170125752059,3.0712759370052436,3.225437904307559,1.2269439887675826,2.3277255476693
CDT1 association with the CDC6:ORC:origin complex,4.495212033211786,0.5647004659679857,3.457761798138344,5.0,0.89787319757138,3.113625347517431,1.3494720143786483,3.527207892654968,3.431091594791358,1.6415332397760851,3.844846314664688
p53-Independent DNA Damage Response,4.487525204545495,0.4539974287533563,3.090770925825401,3.6265682363943545,0.6700220502075518,3.023448717168343,0.9427740133055863,2.848275860395751,2.939523927758108,1.8135470290317197,3.1145839520747702
Deposition of new CENPA-containing nucleosomes at the centromere,4.479699867033538,2.030385680845115,4.0168752762394595,4.92499765852781,1.1357763928231832,1.7032793431817939,1.6224049351777283,1.959570793701096,1.7125899059240837,1.917132952026133,2.6747821533799914
p53-Dependent G1 DNA Damage Response,4.471730937362263,0.89099627144006,2.312844450242982,3.9623219815516224,0.6403502747227597,3.08952691754562,0.9621954280495283,3.278565966450675,2.3552026243390967,1.8022595978992,2.0586697363911455
SCF(Skp2)-mediated degradation of p27/p21,4.466335905475557,1.3740395925703341,2.923453591077225,3.9662075213377648,0.9955548445969221,2.1226546640592314,1.6631814904480373,2.6320868353342997,3.451161577566692,1.972958129465637,2.229241568957746
ER-Phagosome pathway,4.460873009774055,0.2211100652323777,2.67188295984118,1.4626280178562394,0.2452634600810425,3.0804569842647767,0.6577234492406017,5.0,5.0,1.1784506507738441,5.0
RNA Polymerase II Pre-transcription Events,4.455340521174094,0.4310561432888552,1.0875626028880554,3.003547662484793,1.9843652520094306,0.0911524857175113,1.7425456358379754,0.35054702416068906,0.28026998772853623,1.4682597872977816,1.0415183474625949
mRNA Splicing - Minor Pathway,4.449736643656095,0.5642401467691598,1.8767101875348984,3.9204500307770895,3.0495497983126594,0.41904116170232725,1.7384942245704287,0.977522535743711,0.3769333274272125,2.3127558137142206,1.7345636150334691
Resolution of D-Loop Structures,4.444059510764404,0.7989733916302917,3.8776961005165496,3.979709991741412,1.7701532742492194,0.999198517608351,0.6386373673369911,0.17372523329760373,0.12553677800415222,1.6636300990311874,1.2044395107810808
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,4.438307181875313,0.5035243925692648,3.3036648327888307,3.9166236229240368,0.5753670489513273,3.0646627170815446,1.038266145081006,3.34329129608733,2.745504272006509,1.6869903760374232,3.171747649644895
Autodegradation of the E3 ubiquitin ligase COP1,4.432477638214589,0.4547593336282328,2.722888562638343,3.172642796852631,0.6371201053983888,2.1768295040335537,0.8891812047584402,3.3297184888980564,2.245482187555246,1.4114708511730434,2.5036063077394064
Formation of HIV-1 elongation complex containing HIV-1 Tat,4.35212103425903,0.3473973658396116,1.3858704843948082,2.425125828705981,1.709587596206042,0.09965429658193092,2.286190241110128,0.15830916377023324,0.1217706645840957,1.9994319871739237,0.5255468539887193
HDR through Homologous Recombination (HRR),4.3467922007539626,2.931775882959164,5.0,5.0,2.849977443407455,0.8212738079400647,1.0237399972127914,0.5334895944867013,0.10868144332753636,1.819011089684669,2.910680953925934
G0 and Early G1,4.119548419250901,0.6871655934766207,5.0,3.3599212334530177,0.7026320930722552,1.3924682891226408,1.7457443568883075,2.4050025064877625,2.4448133986056537,2.3009029869192203,3.673375253245752
DNA Replication Pre-Initiation,4.114347225565093,1.4244882736694389,5.0,5.0,0.9685592179812597,5.0,1.313878849782224,5.0,4.163919866388344,2.2582747547486886,5.0
Activation of ATR in response to replication stress,4.076796438829951,2.135895865615089,5.0,5.0,1.5117811745116299,2.0912491264681994,1.241222219553923,3.541807401225256,2.574094331477393,2.3144757941084944,5.0
Mitotic G1-G1/S phases,4.0717756374549,2.394656698564216,3.9803584424136975,3.6319365925351046,1.0804025554339016,3.7931668000151237,2.0622289229634028,4.1950199150006,5.0,2.0927169698433037,5.0
Presynaptic phase of homologous DNA pairing and strand exchange,4.066696111925625,1.172072745556345,3.947117509275018,5.0,1.673886184351774,0.6931503385744221,0.46821927599124497,1.0386650043834056,0.25433098547687055,1.072823611490089,3.356119378043383
G1/S DNA Damage Checkpoints,4.0306073359141195,0.7348854944574078,3.4857464555336994,3.876850646220154,0.6609552708355593,2.796801084670218,0.8777852553547254,3.8378739773576873,2.3881483177500553,1.9913079125790265,3.5008881184588962
HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA),3.9721023416447494,1.905446944236815,3.2029946709074677,5.0,2.372856188687793,0.8970786133575583,1.2846505476027958,0.3929119024410959,0.15741039177999372,1.2945220743000947,1.891734944726653
HIV Life Cycle,3.967457436598986,1.197530118274602,1.8043287897815399,3.3572656959797413,2.3793870558467507,0.6708833572201897,2.2390347934364154,1.0917262308813829,0.5391868062582352,1.8394981019038033,1.5158743998470714
Tat-mediated elongation of the HIV-1 transcript,3.962762315390606,0.2942291152566471,1.3709993548293251,2.7080004866427223,2.059145161264723,0.0938820817065629,2.2505844839350395,0.12428321715851441,0.1651947823018625,1.9862034498109686,0.6254218916511654
Endosomal Sorting Complex Required For Transport (ESCRT),3.9580158803661445,0.6471997470055764,0.7520796496966237,1.033631013702502,2.343912197136768,0.19245779478233463,1.7068131513590366,0.2772267063861905,0.10834279240708833,1.2289747596336018,0.1924585916893265
Hedgehog ligand biogenesis,3.9532169974843754,0.6425800190779374,1.283088727582715,2.286976643647538,0.6871721963997997,2.028856989942317,0.8789414790503309,1.7341014871281861,1.2547712216511802,0.9384650671102399,0.7950014508543186
RHO GTPases Activate Formins,3.9483644946899634,1.541986081006595,3.6772454956014236,5.0,1.45976429238758,3.0855966239171875,1.5947793865345414,3.880625957778637,1.2853481204032247,1.6223212464148504,4.061555424628634
Tat-mediated HIV elongation arrest and recovery,3.8810108717912826,0.09433000663134689,1.8491989934431292,2.1527418988829767,1.350862900451194,0.12308562724657748,1.7520706277908684,0.09986442020991484,0.40431412062447136,1.5381154513427318,0.5999786357616194
M Phase,3.8765103705646062,1.6264245135125404,3.227748974168973,4.1236165674256915,0.9646537037039755,5.0,2.0238391957839648,5.0,3.3721958088154267,1.7065655536726312,5.0
Polo-like kinase mediated events,3.8719627428138854,1.8287055612462892,3.9916394528233865,5.0,1.458138769181596,1.9508980500197315,2.2781295041280987,2.835891540675541,1.1959954785010813,2.449174368005951,2.6204715409986075
GLI3 is processed to GLI3R by the proteasome,3.8555019898400893,0.8934408640795578,1.5628420667927128,3.4346236714688314,1.0230981679714528,1.9255550242790334,1.2029545283691596,1.180632927239117,1.5896427357426086,1.1082566633243471,1.1978779183412815
Formation of HIV elongation complex in the absence of HIV Tat,3.789416041882612,0.3388321799131769,1.1274600475315089,3.2679296199082257,2.204800057685026,0.1943262915998013,2.272928310442291,0.12104580247206541,0.21926331776641964,1.6755939046574968,0.6582871334543929
Elongation arrest and recovery,3.7850946680999695,0.14500012570986687,1.7022377701352978,2.806195155264941,1.1267676689131005,0.13885057456739078,1.7668979456828404,0.11949740946599922,0.5026382074923823,1.8071398541458508,0.7803029802543179
Dectin-1 mediated noncanonical NF-kB signaling,3.7807298626975196,0.6376022671986498,2.3582236039281237,3.0807080186625173,0.5748905769076957,2.1321207421824977,0.815519438017544,2.721318319539075,1.9519853777223004,1.2702266599664536,1.3574412775103974
NIK-->noncanonical NF-kB signaling,3.770213744012364,0.7416083438368514,1.9455538550014537,2.914374686267378,0.6955721038096224,2.4338056972766378,0.8709824826069795,1.8314079351084556,2.3709681581382123,1.0745642061090148,1.4924435102275764
Host Interactions of HIV factors,3.710781717086242,0.5809335430473137,1.8080537212275565,1.798368039363496,0.4271576935218887,2.795632054403366,1.052690574289583,3.6976952741926503,2.9079682454595512,1.2004285311702483,2.7915757479833094
Late Phase of HIV Life Cycle,3.6594605038300183,0.9999376873320119,1.797536555946372,3.5416278975713746,2.5737710314685063,0.1647726402106821,1.9027413703425795,0.8809410415475012,0.4605348085075374,1.4834775652460792,1.2225804696731655
HIV elongation arrest and recovery,3.530077555230959,0.14522475917421956,2.4622317468609793,2.6801135572191925,1.4860300936349362,0.13702865369489187,1.7353859682742898,0.10163558921859155,0.482678629012757,1.8491721064223525,0.6786526928072311
RNA Polymerase II Transcription Elongation,3.489967354271675,0.3461193718886813,1.2825057255560839,2.961731757073582,2.3980729770407745,0.18908919275911718,1.7496847650717067,0.09628441151499688,0.24451845570911646,1.6773886403752205,0.6988094846593415
G2/M Transition,3.485889441851236,2.0223457179362017,2.3432296517040334,3.9088681582272744,1.8861896160619,1.9567974664956493,2.2533059204030663,1.591142496824395,0.9199742390885463,1.3635453654075833,2.0387095648143925
Budding and maturation of HIV virion,3.465009814424164,1.272045867193797,0.35642947638227945,1.113158838584513,3.0058653163748494,0.389518945018436,1.385457789068771,0.4337625810705363,0.23664751280481955,1.360750732014534,0.47468862482189167
Degradation of GLI2 by the proteasome,3.46100707197049,0.6495717934487004,1.461784188046177,2.36727936357462,0.8184556620472453,2.1772379925245495,0.9616954400177475,2.013208982003916,1.953066501073451,0.9691595708855922,1.2388733901864606
Transcriptional regulation by small RNAs,3.4585105679636006,0.3372485882427653,3.54303792738872,4.9368968818275185,2.5176076955372277,0.40338103822491866,1.702578726494614,2.920290876068565,0.5524930339524552,1.5189421479510352,5.0
HIV Transcription Elongation,3.4324776382145896,0.34440151281232256,1.2815523236904107,1.9719632012774535,2.0926346990120077,0.10678731963492327,1.761343331118509,0.11947286060110918,0.16903928034276847,1.678260929339394,0.5592161845358113
Kinesins,3.4083439584978703,1.6449107095759106,2.4635770626071714,4.400103622012147,2.4334708388329513,1.2207276902804975,1.8228258984532903,0.5258098111163514,0.14465730706156138,1.9657795448385136,1.099283926291153
Formation of RNA Pol II elongation complex,3.3944756123506767,0.3662248633127634,1.2844263263618032,3.690914452494442,2.164069911910678,0.14376719025160464,1.6263280203121844,0.16037331589337406,0.18984510869813714,1.8387484321862102,0.6547798436966887
DNA Double-Strand Break Repair,3.36487826471678,1.6235673026680595,2.4632216549347765,3.368695157760523,2.0842710124780695,0.9665332837365762,1.1191278312348727,0.42193884142404037,0.09537086451039643,1.1003031390283793,1.5267585883981003
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",3.352876986550687,2.2834158719782325,0.3006313847450325,2.6219997862780295,3.4654013962933994,0.11762793613770395,1.3858893417388423,0.6008466114048948,0.1893889783449845,0.6943921924799075,0.22559186438920495
Degradation of GLI1 by the proteasome,3.3266739120465503,0.8586937519686991,1.4389897814844712,2.6285064296072402,1.0958553405552047,2.124473188253044,1.008158659412384,1.660843172896411,1.551778457244201,1.2105152924931264,1.2371202350602237
Unwinding of DNA,3.282478232248611,1.0939329007199394,5.0,5.0,0.3073663198132233,2.0932834525834787,1.5180996328894407,3.336557913428362,2.7079879107386198,2.5373104567065017,3.7065436164984065
Mitotic G2-G2/M phases,3.176394881977188,1.7272252661758354,2.3551971492979353,3.953721809789705,1.8956175412165295,2.5243728865606303,1.9146405936422872,1.5554411339242211,0.9428602781799023,1.1900645825274496,2.616450798917473
Cell Cycle,3.172729927890783,3.2328058786231453,3.0289637758471986,3.0626151693599,1.1101414907660208,5.0,5.0,5.0,3.0754979636058066,1.4814397527585939,3.802723108759107
Meiotic recombination,3.165305909811576,0.6878405408613603,2.450548820758726,1.312182327947798,0.7505204815495393,0.2851863298730694,1.0533689359858522,0.5657103387729708,0.2522010453738197,0.5734942658147645,0.8111746711169137
Degradation of DVL,3.145428938230878,0.48911826758353066,1.6320444362275686,2.4178986436202097,0.8750873519222818,2.56271787863685,1.0373768706962312,3.2395418585489684,1.7677122532359852,1.1722863354579567,2.368268267622978
"Cell Cycle, Mitotic",3.139955269611779,3.4088971376788266,3.4855084207336033,3.733211410945611,1.18818383893089,5.0,5.0,4.131350835131223,2.915596221240366,1.4853898464098074,5.0
Mitophagy,3.125950910860031,0.06713322555660176,0.9983134633422069,0.7552086857339323,1.0709525491130405,0.1967955941778601,1.6179467739281004,0.19751820389001848,0.35097110041699553,0.805181226788324,0.3525400076565163
E2F mediated regulation of DNA replication,3.1084829931007407,0.8925699822898017,5.0,5.0,1.217336015812031,2.1673914855674994,2.288722577625523,3.0956352828646883,2.5145677734262386,1.989514539836983,2.7134207656078697
RNA Polymerase II Transcription,3.0880591635411507,0.4015679196433337,1.4871641578706527,3.1802701636311164,2.010123139517391,0.6072833852834653,1.7456404462568982,1.0056344661730787,0.5646283437806515,1.17551769830283,2.170511111402651
The citric acid (TCA) cycle and respiratory electron transport,2.9946096826426007,1.935129524966752,0.4350524872436562,1.7268959693647357,2.5943628394428973,0.942790168345382,1.1254088655461965,0.6453894596502311,0.23657156425323883,0.6796488717198853,0.36611935437220405
MicroRNA (miRNA) biogenesis,2.9680796351035514,0.21900317812543402,1.8285940007138242,1.8011844354016007,1.3501915253134746,0.1984754289266531,1.5636328394965915,0.2179687325614853,0.7373556829416563,1.444974195211206,0.8393363629461054
Phosphorylation of Emi1,2.9489200558967212,0.9198331313397609,2.204280200652919,3.2264621659658093,1.0633716110996314,1.141211066556829,1.101785716812337,1.1951880615401864,1.2029292136948033,2.2623832636067256,1.5871083523455753
APC/C:Cdc20 mediated degradation of Securin,2.9468369008465998,0.8589980379855319,1.8494589231411276,3.2356385309300437,0.6242975083503092,2.093421961429144,1.3443084548373312,2.236660839366443,2.356879050731321,1.3365133248580454,3.0210609703633087
