Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Removal of licensing factors from origins Homo sapiens R-HSA-69300,-0.6797425756160309,-3.6008330878583585,0.0,0.0002479977693802096,72,72,CDKN1B;PSME1;PSMA2;UBB;PSMD6;RB1;PSME3;PSMD9;PSMC6;ORC4;PSMC5;PSMD12;FZR1;PSMD10;PSMA3;PSMB11;PSMD13;ORC2;PSMF1;PSMC4;ORC6;PSMD5;ORC3;PSMA8;PSMB6;UBA52;CDKN1A;CDK2;PSMA6;PSMB8;PSMD4;UBC;PSME2;PSMD8;PSMC1;PSMA5;RPS27A;GMNN;PSMA1;ORC5;PSMB1;PSMA4;PSMC3;PSMA7;PSMD11;PSMD1;CDC6;PSMD14;PSMB3;PSMB7;PSMB4;PSMB5;PSMD3;PSMB9;MCM3;PSMC2;PSMB10;CCNA1;MCM8;MCM7;MCM4;PSMD2;PSMD7;MCM2;PSMB2;MCM10;ORC1;CDT1;CCNA2;MCM5;PSME4;MCM6,PSMA5;RPS27A;GMNN;PSMA1;ORC5;PSMB1;PSMA4;PSMC3;PSMA7;PSMD11;PSMD1;CDC6;PSMD14;PSMB3;PSMB7;PSMB4;PSMB5;PSMD3;PSMB9;MCM3;PSMC2;PSMB10;CCNA1;MCM8;MCM7;MCM4;PSMD2;PSMD7;MCM2;PSMB2;MCM10;ORC1;CDT1;CCNA2;MCM5;PSME4;MCM6
G1/S-Specific Transcription Homo sapiens R-HSA-69205,-0.893638235734843,-3.570228824602282,0.0,0.0003815350298157071,17,17,PCNA;TK2;E2F1;DHFR;POLA1;CDC6;TFDP1;CDK1;CCNA1;TYMS;RRM2;FBXO5;ORC1;CDT1;CDC25A;CDC45;CCNE1,CDC6;TFDP1;CDK1;CCNA1;TYMS;RRM2;FBXO5;ORC1;CDT1;CDC25A;CDC45;CCNE1
Assembly of the pre-replicative complex Homo sapiens R-HSA-68867,-0.7115852557101041,-3.572933672057546,0.0,0.0004133296156336827,67,67,PSME1;PSMA2;UBB;PSMD6;PSME3;PSMD9;PSMC6;ORC4;PSMC5;PSMD12;PSMD10;E2F1;PSMA3;PSMB11;PSMD13;ORC2;PSMF1;PSMC4;ORC6;PSMD5;ORC3;PSMA8;PSMB6;UBA52;PSMA6;PSMB8;PSMD4;UBC;PSME2;PSMD8;PSMC1;PSMA5;RPS27A;GMNN;PSMA1;ORC5;PSMB1;PSMA4;PSMC3;PSMA7;PSMD11;PSMD1;CDC6;PSMD14;PSMB3;PSMB7;PSMB4;PSMB5;PSMD3;PSMB9;MCM3;PSMC2;PSMB10;MCM8;MCM7;MCM4;PSMD2;PSMD7;MCM2;PSMB2;E2F2;ORC1;CDT1;MCM5;PSME4;E2F3;MCM6,PSMA5;RPS27A;GMNN;PSMA1;ORC5;PSMB1;PSMA4;PSMC3;PSMA7;PSMD11;PSMD1;CDC6;PSMD14;PSMB3;PSMB7;PSMB4;PSMB5;PSMD3;PSMB9;MCM3;PSMC2;PSMB10;MCM8;MCM7;MCM4;PSMD2;PSMD7;MCM2;PSMB2;E2F2;ORC1;CDT1;MCM5;PSME4;E2F3;MCM6
Synthesis of DNA Homo sapiens R-HSA-69239,-0.6739893693934045,-3.5181075684131957,0.0,0.00043764312243566397,97,97,POLD4;CDKN1B;PSME1;PSMA2;RPA3;UBB;PSMD6;PCNA;RB1;PSME3;PSMD9;RFC1;RFC5;PSMC6;RPA2;ORC4;PSMC5;RPA1;PSMD12;FZR1;PSMD10;PSMA3;POLA1;PSMB11;PSMD13;ORC2;PSMF1;GINS1;PSMC4;PRIM1;GINS2;ORC6;PSMD5;ORC3;PSMA8;PSMB6;UBA52;CDKN1A;CDK2;PSMA6;PSMB8;PSMD4;UBC;PSME2;POLD2;PSMD8;PSMC1;PSMA5;RPS27A;PSMA1;LIG1;POLD3;ORC5;POLE2;POLE;PSMB1;PSMA4;PSMC3;RFC3;PSMA7;PSMD11;PSMD1;PRIM2;CDC6;DNA2;PSMD14;PSMB3;PSMB7;PSMB4;PSMB5;PSMD3;PSMB9;POLA2;MCM3;GINS4;PSMC2;PSMB10;CCNA1;MCM8;POLD1;MCM7;FEN1;MCM4;RFC2;PSMD2;PSMD7;MCM2;RFC4;PSMB2;ORC1;CDT1;GINS3;CCNA2;MCM5;PSME4;MCM6;CDC45,PSMA5;RPS27A;PSMA1;LIG1;POLD3;ORC5;POLE2;POLE;PSMB1;PSMA4;PSMC3;RFC3;PSMA7;PSMD11;PSMD1;PRIM2;CDC6;DNA2;PSMD14;PSMB3;PSMB7;PSMB4;PSMB5;PSMD3;PSMB9;POLA2;MCM3;GINS4;PSMC2;PSMB10;CCNA1;MCM8;POLD1;MCM7;FEN1;MCM4;RFC2;PSMD2;PSMD7;MCM2;RFC4;PSMB2;ORC1;CDT1;GINS3;CCNA2;MCM5;PSME4;MCM6;CDC45
E2F mediated regulation of DNA replication Homo sapiens R-HSA-113510,-0.7497443232725081,-3.551846837424344,0.0,0.0004428531596075171,33,33,PPP2CA;PCNA;RB1;PPP2R1A;TK2;ORC4;PPP2CB;E2F1;DHFR;POLA1;ORC2;PRIM1;ORC6;ORC3;PPP2R1B;ORC5;CCNB1;PPP2R3B;PRIM2;CDC6;TFDP1;POLA2;CDK1;CCNA1;MCM8;TYMS;RRM2;FBXO5;ORC1;CDT1;CDC25A;CDC45;CCNE1,ORC5;CCNB1;PPP2R3B;PRIM2;CDC6;TFDP1;POLA2;CDK1;CCNA1;MCM8;TYMS;RRM2;FBXO5;ORC1;CDT1;CDC25A;CDC45;CCNE1
TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway Homo sapiens R-HSA-5676594,-0.7963659318407726,-3.493614083879646,0.0,0.0004568379962267019,17,17,TNFSF11;TNFSF12;TNFRSF11A;BIRC2;TNFRSF12A;TRAF2;BIRC3;MAP3K14;CD40;TRAF3;CD40LG;TNFSF14;LTBR;TNFRSF13C;LTB;LTA;TNFSF13B,MAP3K14;CD40;TRAF3;CD40LG;TNFSF14;LTBR;TNFRSF13C;LTB;LTA;TNFSF13B
FCGR activation Homo sapiens R-HSA-2029481,-0.8582734552563913,-3.5191133825867156,0.0,0.000464995817587893,49,15,IGHG1;SRC;FCGR3A;FCGR2A;YES1;IGLV8-61;FCGR1A;IGHG2;FGR;CD3G;FYN;HCK;SYK;CD247;LYN,FCGR2A;YES1;IGLV8-61;FCGR1A;IGHG2;FGR;CD3G;FYN;HCK;SYK;CD247;LYN
Antigen processing-Cross presentation Homo sapiens R-HSA-1236975,-0.6719520663325956,-3.494172664361265,0.0,0.00048221788490596313,82,81,PSME1;ITGB5;PSMA2;UBB;PSMD6;CD207;PSME3;PSMD9;PSMC6;PSMC5;PSMD12;ITGAV;PSMD10;PSMA3;PSMB11;PSMD13;PSMF1;PSMC4;PSMD5;NCF1;MRC1;PDIA3;PSMA8;PSMB6;UBA52;CD36;LNPEP;PSMA6;TAPBP;PSMB8;PSMD4;UBC;MRC2;HLA-C;PSME2;SEC61B;PSMD8;B2M;PSMC1;PSMA5;RPS27A;SEC61G;PSMA1;HLA-H;PSMB1;PSMA4;NCF2;SEC61A2;PSMC3;TAP1;PSMA7;SEC61A1;PSMD11;PSMD1;HLA-B;PSMD14;PSMB3;PSMB7;PSMB4;HLA-G;CTSL;HLA-A;PSMB5;PSMD3;CYBB;FCGR1A;PSMB9;TAP2;PSMC2;PSMB10;NCF4;PSMD2;PSMD7;CALR;CYBA;HLA-F;HLA-E;CTSS;PSMB2;CTSV;PSME4,UBC;MRC2;HLA-C;PSME2;SEC61B;PSMD8;B2M;PSMC1;PSMA5;RPS27A;SEC61G;PSMA1;HLA-H;PSMB1;PSMA4;NCF2;SEC61A2;PSMC3;TAP1;PSMA7;SEC61A1;PSMD11;PSMD1;HLA-B;PSMD14;PSMB3;PSMB7;PSMB4;HLA-G;CTSL;HLA-A;PSMB5;PSMD3;CYBB;FCGR1A;PSMB9;TAP2;PSMC2;PSMB10;NCF4;PSMD2;PSMD7;CALR;CYBA;HLA-F;HLA-E;CTSS;PSMB2;CTSV;PSME4
Mitotic Prometaphase Homo sapiens R-HSA-68877,-0.6643734068854121,-3.522343381735477,0.0,0.0004959955387604192,107,101,PPP2CA;CLASP2;CENPP;BUB3;ITGB3BP;PDS5B;NDE1;NSL1;NUP133;CLIP1;PMF1;PDS5A;PAFAH1B1;HDAC8;KIF2B;SMC1A;NUDC;PPP2R1A;CENPC;AHCTF1;PPP2R5E;SMC3;RANBP2;CENPH;PPP2CB;NUP98;PPP2R5A;PPP1CC;CENPQ;MIS12;CENPI;NUP43;NUP37;TAOK1;RPS27;PPP2R1B;ZWILCH;STAG1;NCAPH;SMC2;PPP2R5D;CSNK2A1;PPP2R5C;NDEL1;RAD21;SEH1L;CLASP1;XPO1;KIF2A;INCENP;SMC4;CENPK;CCNB1;NUP107;PPP2R5B;ZWINT;MAPRE1;CKAP5;STAG2;NUP160;ZW10;CSNK2B;ERCC6L;NUF2;CENPT;SKA2;MAD1L1;KNTC1;NUP85;BUB1B;CENPU;CSNK2A2;KIF18A;DSN1;CDK1;RCC2;CENPF;MAD2L1;SPC25;RANGAP1;CENPM;CENPE;SPC24;SPDL1;NCAPD2;NDC80;NCAPG;CENPL;BIRC5;SKA1;AURKB;CCNB2;CENPO;CENPN;CDCA8;CDC20;CDCA5;BUB1;PLK1;KIF2C;CENPA,PPP2R5C;NDEL1;RAD21;SEH1L;CLASP1;XPO1;KIF2A;INCENP;SMC4;CENPK;CCNB1;NUP107;PPP2R5B;ZWINT;MAPRE1;CKAP5;STAG2;NUP160;ZW10;CSNK2B;ERCC6L;NUF2;CENPT;SKA2;MAD1L1;KNTC1;NUP85;BUB1B;CENPU;CSNK2A2;KIF18A;DSN1;CDK1;RCC2;CENPF;MAD2L1;SPC25;RANGAP1;CENPM;CENPE;SPC24;SPDL1;NCAPD2;NDC80;NCAPG;CENPL;BIRC5;SKA1;AURKB;CCNB2;CENPO;CENPN;CDCA8;CDC20;CDCA5;BUB1;PLK1;KIF2C;CENPA
Regulation of DNA replication Homo sapiens R-HSA-69304,-0.6919687989797578,-3.4727545529370176,0.0,0.0005904708794766894,75,75,CDKN1B;PSME1;PSMA2;UBB;PSMD6;RB1;PSME3;PSMD9;PSMC6;ORC4;PSMC5;PSMD12;FZR1;PSMD10;E2F1;PSMA3;PSMB11;PSMD13;ORC2;PSMF1;PSMC4;ORC6;PSMD5;ORC3;PSMA8;PSMB6;UBA52;CDKN1A;CDK2;PSMA6;PSMB8;PSMD4;UBC;PSME2;PSMD8;PSMC1;PSMA5;RPS27A;GMNN;PSMA1;ORC5;PSMB1;PSMA4;PSMC3;PSMA7;PSMD11;PSMD1;CDC6;PSMD14;PSMB3;PSMB7;PSMB4;PSMB5;PSMD3;PSMB9;MCM3;PSMC2;PSMB10;CCNA1;MCM8;MCM7;MCM4;PSMD2;PSMD7;MCM2;PSMB2;MCM10;E2F2;ORC1;CDT1;CCNA2;MCM5;PSME4;E2F3;MCM6,PSMA5;RPS27A;GMNN;PSMA1;ORC5;PSMB1;PSMA4;PSMC3;PSMA7;PSMD11;PSMD1;CDC6;PSMD14;PSMB3;PSMB7;PSMB4;PSMB5;PSMD3;PSMB9;MCM3;PSMC2;PSMB10;CCNA1;MCM8;MCM7;MCM4;PSMD2;PSMD7;MCM2;PSMB2;MCM10;E2F2;ORC1;CDT1;CCNA2;MCM5;PSME4;E2F3;MCM6
G2/M Checkpoints Homo sapiens R-HSA-69481,-0.6419212682834526,-3.4760854575777613,0.0,0.0006199944234505239,150,130,TP53BP1;RAD50;PSME1;RBBP8;KAT5;PSMA2;RPA3;UBB;PSMD6;YWHAB;PSME3;PSMD9;RAD1;RFC5;PSMC6;TP53;RPA2;ORC4;PSMC5;SUMO1;YWHAE;RMI1;RPA1;BRCA1;PSMD12;RAD9B;BRIP1;PSMD10;UIMC1;WEE1;HUS1;ATR;HERC2;ATRIP;PSMA3;UBE2N;PSMB11;PSMD13;ORC2;PSMF1;ATM;RNF8;PSMC4;NBN;UBE2V2;ORC6;PSMD5;RAD17;BRCC3;ORC3;WRN;RNF168;PSMA8;PIAS4;PSMB6;UBA52;CLSPN;CDK2;PSMA6;PSMB8;BABAM1;PSMD4;HIST1H2BO;DBF4;RAD9A;UBC;PSME2;HIST1H2BK;PSMD8;TOP3A;PSMC1;MDC1;PSMA5;RPS27A;BARD1;SFN;PSMA1;RHNO1;ORC5;PSMB1;CCNB1;PSMA4;TOPBP1;PSMC3;RFC3;PSMA7;YWHAH;YWHAG;PSMD11;PSMD1;CDC6;CDC25C;DNA2;PSMD14;PSMB3;PSMB7;RMI2;PSMB4;YWHAZ;PSMB5;PSMD3;CDC7;CHEK2;PSMB9;MCM3;PSMC2;PSMB10;CDK1;PKMYT1;MCM8;MCM7;MCM4;RFC2;PSMD2;PSMD7;MCM2;RFC4;YWHAQ;PSMB2;MCM10;ORC1;CHEK1;CCNB2;EXO1;CDC25A;MCM5;PSME4;MCM6;CDC45;BLM,PSMA5;RPS27A;BARD1;SFN;PSMA1;RHNO1;ORC5;PSMB1;CCNB1;PSMA4;TOPBP1;PSMC3;RFC3;PSMA7;YWHAH;YWHAG;PSMD11;PSMD1;CDC6;CDC25C;DNA2;PSMD14;PSMB3;PSMB7;RMI2;PSMB4;YWHAZ;PSMB5;PSMD3;CDC7;CHEK2;PSMB9;MCM3;PSMC2;PSMB10;CDK1;PKMYT1;MCM8;MCM7;MCM4;RFC2;PSMD2;PSMD7;MCM2;RFC4;YWHAQ;PSMB2;MCM10;ORC1;CHEK1;CCNB2;EXO1;CDC25A;MCM5;PSME4;MCM6;CDC45;BLM
Ephrin signaling Homo sapiens R-HSA-3928664,-0.8101667862434827,-3.4270095146692516,0.0,0.0009704260540964725,19,19,PAK1;EFNB3;PAK2;PAK3;SRC;RAC1;SDCBP;ARHGEF7;EFNB1;GIT1;EPHB4;EPHB2;MYL12A;EPHB3;NCK2;EFNB2;EPHB1;FYN;EPHB6,SDCBP;ARHGEF7;EFNB1;GIT1;EPHB4;EPHB2;MYL12A;EPHB3;NCK2;EFNB2;EPHB1;FYN;EPHB6
Creation of C4 and C2 activators Homo sapiens R-HSA-166786,-0.850432140528347,-3.4161500911897242,0.0,0.0009919910775208383,49,15,MASP2;MBL2;IGHG1;MASP1;CRP;FCN2;C1R;C1S;IGLV8-61;C1QB;C1QC;FCN1;IGHG2;C1QA;FCN3,C1S;IGLV8-61;C1QB;C1QC;FCN1;IGHG2;C1QA;FCN3
