Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
APC/C:Cdc20 mediated degradation of mitotic proteins ,-0.6560282364680848,-3.636738022081581,0.0,0.0006028109484429569,92,75,ILMN_1806017;ILMN_2058512;ILMN_1780189;ILMN_1732767;ILMN_1720926;ILMN_1738955;ILMN_1779633;ILMN_1799688;ILMN_1813243;ILMN_2245180;ILMN_1802973;ILMN_2096759;ILMN_1704094;ILMN_1721659;ILMN_2191428;ILMN_2291010;ILMN_1796430;ILMN_2199284;ILMN_1849514;ILMN_1726104;ILMN_2210837;ILMN_2383435;ILMN_2346573;ILMN_1787988;ILMN_1767006;ILMN_1797406;ILMN_2331501;ILMN_1659103;ILMN_1733256;ILMN_1786612;ILMN_2395389;ILMN_1697691;ILMN_2387553;ILMN_1723177;ILMN_1806778;ILMN_2339796;ILMN_1691428;ILMN_1722102;ILMN_1709611;ILMN_2112460;ILMN_1748651;ILMN_1659553;ILMN_1683026;ILMN_1747195;ILMN_1704404;ILMN_1701962;ILMN_1666409;ILMN_1682098;ILMN_2376108;ILMN_1702837;ILMN_1759952;ILMN_1782977;ILMN_1776173;ILMN_1800952;ILMN_2344130;ILMN_1809010;ILMN_2048326;ILMN_1744649;ILMN_1789176;ILMN_1712803;ILMN_1814156;ILMN_1737396;ILMN_1768784;ILMN_2157099;ILMN_1797307;ILMN_1712432;ILMN_1653822;ILMN_1747911;ILMN_1737862;ILMN_1764794;ILMN_2042771;ILMN_2301083;ILMN_1763540;ILMN_1786125;ILMN_1663390,ILMN_1747195;ILMN_1704404;ILMN_1701962;ILMN_1666409;ILMN_1682098;ILMN_2376108;ILMN_1702837;ILMN_1759952;ILMN_1782977;ILMN_1776173;ILMN_1800952;ILMN_2344130;ILMN_1809010;ILMN_2048326;ILMN_1744649;ILMN_1789176;ILMN_1712803;ILMN_1814156;ILMN_1737396;ILMN_1768784;ILMN_2157099;ILMN_1797307;ILMN_1712432;ILMN_1653822;ILMN_1747911;ILMN_1737862;ILMN_1764794;ILMN_2042771;ILMN_2301083;ILMN_1763540;ILMN_1786125;ILMN_1663390
Mitotic Anaphase ,-0.6622424330386809,-3.641543728662523,0.0,0.0006039875475615835,223,196,ILMN_1722858;ILMN_1652464;ILMN_1806017;ILMN_1746696;ILMN_1738784;ILMN_1806999;ILMN_1679482;ILMN_1770548;ILMN_1693668;ILMN_1739805;ILMN_1748241;ILMN_2058512;ILMN_1773847;ILMN_2215640;ILMN_1692790;ILMN_1780189;ILMN_1732767;ILMN_1720926;ILMN_1738955;ILMN_1722276;ILMN_1788961;ILMN_1779633;ILMN_1779841;ILMN_1799688;ILMN_1718069;ILMN_1712659;ILMN_1758087;ILMN_1813243;ILMN_1652006;ILMN_2245180;ILMN_1710280;ILMN_1802973;ILMN_2038775;ILMN_1670931;ILMN_2096759;ILMN_1810467;ILMN_1677635;ILMN_2135537;ILMN_1704094;ILMN_1721659;ILMN_2229205;ILMN_2191428;ILMN_1666761;ILMN_2291010;ILMN_1684038;ILMN_1796430;ILMN_2199284;ILMN_1849514;ILMN_2061641;ILMN_2376160;ILMN_1726104;ILMN_2210837;ILMN_2383435;ILMN_2320574;ILMN_2346573;ILMN_1787988;ILMN_1667873;ILMN_1767006;ILMN_1797406;ILMN_1793360;ILMN_1809139;ILMN_2331501;ILMN_2300186;ILMN_1727361;ILMN_1659103;ILMN_1733256;ILMN_1786612;ILMN_1751338;ILMN_1670385;ILMN_1680860;ILMN_2395389;ILMN_1697691;ILMN_2387553;ILMN_1723177;ILMN_1806778;ILMN_1701855;ILMN_2339796;ILMN_1651544;ILMN_2178994;ILMN_1696839;ILMN_1746533;ILMN_1691428;ILMN_1722102;ILMN_1709611;ILMN_2097546;ILMN_2112460;ILMN_1748651;ILMN_1762674;ILMN_1659553;ILMN_1772796;ILMN_1789283;ILMN_1670769;ILMN_1806483;ILMN_1732776;ILMN_1718807;ILMN_2357471;ILMN_1683026;ILMN_1793659;ILMN_2124082;ILMN_1780769;ILMN_1747195;ILMN_1780302;ILMN_1704404;ILMN_1801421;ILMN_1677747;ILMN_1756445;ILMN_1701962;ILMN_1771903;ILMN_1666409;ILMN_1750088;ILMN_1693221;ILMN_1807807;ILMN_1682098;ILMN_2376108;ILMN_1702837;ILMN_1759952;ILMN_1782977;ILMN_1777721;ILMN_1783448;ILMN_1700507;ILMN_1776173;ILMN_2179837;ILMN_1800952;ILMN_1716336;ILMN_1696749;ILMN_2344130;ILMN_1682459;ILMN_1737195;ILMN_1809010;ILMN_2293677;ILMN_2048326;ILMN_1744649;ILMN_1680874;ILMN_1679438;ILMN_1789176;ILMN_1815924;ILMN_2362545;ILMN_1792435;ILMN_1690397;ILMN_1748578;ILMN_1777129;ILMN_1702636;ILMN_1814156;ILMN_1742167;ILMN_2397199;ILMN_1737396;ILMN_2334205;ILMN_2149400;ILMN_1715905;ILMN_1805828;ILMN_2126706;ILMN_1669635;ILMN_1768784;ILMN_1725121;ILMN_1797307;ILMN_1652989;ILMN_1732516;ILMN_1791726;ILMN_2359887;ILMN_1712432;ILMN_1784300;ILMN_1662198;ILMN_2148819;ILMN_1668814;ILMN_1695357;ILMN_1742145;ILMN_2181432;ILMN_1712556;ILMN_1802951;ILMN_1737862;ILMN_2132161;ILMN_1720124;ILMN_1658010;ILMN_2381138;ILMN_1664516;ILMN_2355738;ILMN_1742779;ILMN_1730825;ILMN_1764794;ILMN_1787477;ILMN_1664511;ILMN_1803124;ILMN_2042771;ILMN_1720526;ILMN_1716279;ILMN_1736176;ILMN_1771224;ILMN_2301083;ILMN_1763540;ILMN_2202948;ILMN_1683450;ILMN_1709294;ILMN_1684217;ILMN_1663390;ILMN_1801257;ILMN_1685916,ILMN_1793659;ILMN_2124082;ILMN_1780769;ILMN_1747195;ILMN_1780302;ILMN_1704404;ILMN_1801421;ILMN_1677747;ILMN_1756445;ILMN_1701962;ILMN_1771903;ILMN_1666409;ILMN_1750088;ILMN_1693221;ILMN_1807807;ILMN_1682098;ILMN_2376108;ILMN_1702837;ILMN_1759952;ILMN_1782977;ILMN_1777721;ILMN_1783448;ILMN_1700507;ILMN_1776173;ILMN_2179837;ILMN_1800952;ILMN_1716336;ILMN_1696749;ILMN_2344130;ILMN_1682459;ILMN_1737195;ILMN_1809010;ILMN_2293677;ILMN_2048326;ILMN_1744649;ILMN_1680874;ILMN_1679438;ILMN_1789176;ILMN_1815924;ILMN_2362545;ILMN_1792435;ILMN_1690397;ILMN_1748578;ILMN_1777129;ILMN_1702636;ILMN_1814156;ILMN_1742167;ILMN_2397199;ILMN_1737396;ILMN_2334205;ILMN_2149400;ILMN_1715905;ILMN_1805828;ILMN_2126706;ILMN_1669635;ILMN_1768784;ILMN_1725121;ILMN_1797307;ILMN_1652989;ILMN_1732516;ILMN_1791726;ILMN_2359887;ILMN_1712432;ILMN_1784300;ILMN_1662198;ILMN_2148819;ILMN_1668814;ILMN_1695357;ILMN_1742145;ILMN_2181432;ILMN_1712556;ILMN_1802951;ILMN_1737862;ILMN_2132161;ILMN_1720124;ILMN_1658010;ILMN_2381138;ILMN_1664516;ILMN_2355738;ILMN_1742779;ILMN_1730825;ILMN_1764794;ILMN_1787477;ILMN_1664511;ILMN_1803124;ILMN_2042771;ILMN_1720526;ILMN_1716279;ILMN_1736176;ILMN_1771224;ILMN_2301083;ILMN_1763540;ILMN_2202948;ILMN_1683450;ILMN_1709294;ILMN_1684217;ILMN_1663390;ILMN_1801257;ILMN_1685916
tRNA Aminoacylation ,-0.7124284725445017,-3.635794091031378,0.0,0.0006124618626421669,48,41,ILMN_1715113;ILMN_1763523;ILMN_1758750;ILMN_1793732;ILMN_1751378;ILMN_1763080;ILMN_2323979;ILMN_1671207;ILMN_1786972;ILMN_1715351;ILMN_1778187;ILMN_1755041;ILMN_1797332;ILMN_1732216;ILMN_1782635;ILMN_1757317;ILMN_1801639;ILMN_1725105;ILMN_2055930;ILMN_1696066;ILMN_1655684;ILMN_1758214;ILMN_1805827;ILMN_1676191;ILMN_1765222;ILMN_1696827;ILMN_1673252;ILMN_1778255;ILMN_1679177;ILMN_1674698;ILMN_1799819;ILMN_1685480;ILMN_1727271;ILMN_1800308;ILMN_1783695;ILMN_1813836;ILMN_1696601;ILMN_1662364;ILMN_1766010;ILMN_1777584;ILMN_1771026,ILMN_1782635;ILMN_1757317;ILMN_1801639;ILMN_1725105;ILMN_2055930;ILMN_1696066;ILMN_1655684;ILMN_1758214;ILMN_1805827;ILMN_1676191;ILMN_1765222;ILMN_1696827;ILMN_1673252;ILMN_1778255;ILMN_1679177;ILMN_1674698;ILMN_1799819;ILMN_1685480;ILMN_1727271;ILMN_1800308;ILMN_1783695;ILMN_1813836;ILMN_1696601;ILMN_1662364;ILMN_1766010;ILMN_1777584;ILMN_1771026
G0 and Early G1 ,-0.7743696772822126,-3.6380317950600443,0.0,0.0006139741141548635,26,26,ILMN_1756999;ILMN_2363426;ILMN_1797055;ILMN_2051469;ILMN_1660663;ILMN_1653514;ILMN_1709020;ILMN_1724062;ILMN_1785914;ILMN_1727458;ILMN_1694177;ILMN_1656886;ILMN_1733396;ILMN_1793671;ILMN_2412384;ILMN_1782551;ILMN_1680618;ILMN_2157099;ILMN_1665559;ILMN_1761828;ILMN_1686097;ILMN_2137084;ILMN_1747911;ILMN_1661717;ILMN_1786125;ILMN_1795852,ILMN_1694177;ILMN_1656886;ILMN_1733396;ILMN_1793671;ILMN_2412384;ILMN_1782551;ILMN_1680618;ILMN_2157099;ILMN_1665559;ILMN_1761828;ILMN_1686097;ILMN_2137084;ILMN_1747911;ILMN_1661717;ILMN_1786125;ILMN_1795852
DNA strand elongation ,-0.7887226750031026,-3.6265124436774605,0.0,0.0006898995694130155,31,31,ILMN_1803772;ILMN_1716895;ILMN_2217935;ILMN_1699709;ILMN_1697751;ILMN_1753582;ILMN_1694502;ILMN_1775975;ILMN_1809590;ILMN_1706779;ILMN_2191436;ILMN_1800654;ILMN_1694177;ILMN_1795719;ILMN_1751773;ILMN_2407124;ILMN_1746252;ILMN_1664682;ILMN_1755834;ILMN_1652580;ILMN_1807501;ILMN_1732336;ILMN_1754272;ILMN_1806818;ILMN_1784860;ILMN_1724489;ILMN_1737205;ILMN_1681503;ILMN_1815169;ILMN_1798654;ILMN_1670238,ILMN_1809590;ILMN_1706779;ILMN_2191436;ILMN_1800654;ILMN_1694177;ILMN_1795719;ILMN_1751773;ILMN_2407124;ILMN_1746252;ILMN_1664682;ILMN_1755834;ILMN_1652580;ILMN_1807501;ILMN_1732336;ILMN_1754272;ILMN_1806818;ILMN_1784860;ILMN_1724489;ILMN_1737205;ILMN_1681503;ILMN_1815169;ILMN_1798654;ILMN_1670238
HDR through Homologous Recombination (HRR) ,-0.6729977039853794,-3.6157978441477225,0.0,0.000755715654243216,68,65,ILMN_1803772;ILMN_1653896;ILMN_1732885;ILMN_1801262;ILMN_1716895;ILMN_2217935;ILMN_1703474;ILMN_1759789;ILMN_1664993;ILMN_2358041;ILMN_2136615;ILMN_1803162;ILMN_2273921;ILMN_1737635;ILMN_1708789;ILMN_2191428;ILMN_1739101;ILMN_2277201;ILMN_1887174;ILMN_1654677;ILMN_1760757;ILMN_1760635;ILMN_2331501;ILMN_1771185;ILMN_1660063;ILMN_1651569;ILMN_1658636;ILMN_1699709;ILMN_1677794;ILMN_1713630;ILMN_2206282;ILMN_1689241;ILMN_1753582;ILMN_1723793;ILMN_1684183;ILMN_2151488;ILMN_1658221;ILMN_1700487;ILMN_1782977;ILMN_1750102;ILMN_1694177;ILMN_2048326;ILMN_1795719;ILMN_1728199;ILMN_1696266;ILMN_1780937;ILMN_1679881;ILMN_1774336;ILMN_2074258;ILMN_1751773;ILMN_1785198;ILMN_2257432;ILMN_2105923;ILMN_1684929;ILMN_1746252;ILMN_1790537;ILMN_1664682;ILMN_1652580;ILMN_1732336;ILMN_2351916;ILMN_1784860;ILMN_1670353;ILMN_1724489;ILMN_1709484;ILMN_1664630,ILMN_1700487;ILMN_1782977;ILMN_1750102;ILMN_1694177;ILMN_2048326;ILMN_1795719;ILMN_1728199;ILMN_1696266;ILMN_1780937;ILMN_1679881;ILMN_1774336;ILMN_2074258;ILMN_1751773;ILMN_1785198;ILMN_2257432;ILMN_2105923;ILMN_1684929;ILMN_1746252;ILMN_1790537;ILMN_1664682;ILMN_1652580;ILMN_1732336;ILMN_2351916;ILMN_1784860;ILMN_1670353;ILMN_1724489;ILMN_1709484;ILMN_1664630
Regulation of mitotic cell cycle ,-0.6556021787829582,-3.6117055077475837,0.0,0.0007812291314591195,103,86,ILMN_1711766;ILMN_1806017;ILMN_1689438;ILMN_2058512;ILMN_1780189;ILMN_1732767;ILMN_1720926;ILMN_1738955;ILMN_1779633;ILMN_1799688;ILMN_1813243;ILMN_1753207;ILMN_2245180;ILMN_1802973;ILMN_2096759;ILMN_1704094;ILMN_1721659;ILMN_2191428;ILMN_2291010;ILMN_1739164;ILMN_1796430;ILMN_2199284;ILMN_1849514;ILMN_1726104;ILMN_2210837;ILMN_2383435;ILMN_2346573;ILMN_1787988;ILMN_1767006;ILMN_1797406;ILMN_2331501;ILMN_1659103;ILMN_1733256;ILMN_1786612;ILMN_2395389;ILMN_1697691;ILMN_2387553;ILMN_1723177;ILMN_1806778;ILMN_2339796;ILMN_1691428;ILMN_1722102;ILMN_1709611;ILMN_2112460;ILMN_1748651;ILMN_1659553;ILMN_1683026;ILMN_1747195;ILMN_1704404;ILMN_1701962;ILMN_1666409;ILMN_1682098;ILMN_2376108;ILMN_1702837;ILMN_1759952;ILMN_1782977;ILMN_1776173;ILMN_1800952;ILMN_2344130;ILMN_1809010;ILMN_2048326;ILMN_1744649;ILMN_1789176;ILMN_1712803;ILMN_1814156;ILMN_1737396;ILMN_1768784;ILMN_2157099;ILMN_1797307;ILMN_1749629;ILMN_1665559;ILMN_1712432;ILMN_1653822;ILMN_1747911;ILMN_1737862;ILMN_1710676;ILMN_1764794;ILMN_1680955;ILMN_2042771;ILMN_1791002;ILMN_1736176;ILMN_2301083;ILMN_1763540;ILMN_1786125;ILMN_1684217;ILMN_1663390,ILMN_1747195;ILMN_1704404;ILMN_1701962;ILMN_1666409;ILMN_1682098;ILMN_2376108;ILMN_1702837;ILMN_1759952;ILMN_1782977;ILMN_1776173;ILMN_1800952;ILMN_2344130;ILMN_1809010;ILMN_2048326;ILMN_1744649;ILMN_1789176;ILMN_1712803;ILMN_1814156;ILMN_1737396;ILMN_1768784;ILMN_2157099;ILMN_1797307;ILMN_1749629;ILMN_1665559;ILMN_1712432;ILMN_1653822;ILMN_1747911;ILMN_1737862;ILMN_1710676;ILMN_1764794;ILMN_1680955;ILMN_2042771;ILMN_1791002;ILMN_1736176;ILMN_2301083;ILMN_1763540;ILMN_1786125;ILMN_1684217;ILMN_1663390
S Phase ,-0.6424798137174307,-3.6013459968875936,0.0,0.0008482267517022698,180,161,ILMN_1711766;ILMN_1803772;ILMN_1742250;ILMN_1688480;ILMN_1806017;ILMN_1746696;ILMN_1778917;ILMN_1696591;ILMN_1693668;ILMN_2075800;ILMN_1784602;ILMN_2058512;ILMN_1756999;ILMN_2363426;ILMN_2083243;ILMN_1780189;ILMN_1732767;ILMN_1720926;ILMN_1738955;ILMN_2196347;ILMN_1797055;ILMN_1779633;ILMN_1799688;ILMN_1653001;ILMN_1716895;ILMN_1813243;ILMN_1652006;ILMN_2217935;ILMN_1753207;ILMN_1802973;ILMN_1670931;ILMN_2096759;ILMN_1740083;ILMN_1704094;ILMN_1721659;ILMN_2191428;ILMN_2291010;ILMN_1796430;ILMN_1748661;ILMN_2199284;ILMN_1849514;ILMN_1726104;ILMN_2210837;ILMN_2383435;ILMN_2346573;ILMN_1787988;ILMN_1767006;ILMN_1797406;ILMN_2331501;ILMN_1743347;ILMN_1659103;ILMN_1660063;ILMN_1733256;ILMN_1786612;ILMN_2051469;ILMN_2395389;ILMN_1697691;ILMN_2387553;ILMN_1723177;ILMN_1806778;ILMN_1699709;ILMN_1666670;ILMN_2339796;ILMN_1682233;ILMN_1697751;ILMN_1653514;ILMN_1691428;ILMN_1722102;ILMN_1753582;ILMN_1709611;ILMN_1748651;ILMN_1694502;ILMN_1659553;ILMN_1775975;ILMN_1778561;ILMN_1724062;ILMN_1792947;ILMN_1718807;ILMN_1785914;ILMN_2061452;ILMN_1683026;ILMN_1747195;ILMN_1704404;ILMN_1701962;ILMN_1666409;ILMN_1682098;ILMN_1809590;ILMN_2376108;ILMN_1702837;ILMN_1759952;ILMN_1782977;ILMN_1706779;ILMN_1776173;ILMN_1800952;ILMN_2191436;ILMN_2344130;ILMN_1705093;ILMN_2325610;ILMN_1800654;ILMN_1694177;ILMN_1784946;ILMN_1656886;ILMN_1809010;ILMN_2293677;ILMN_2048326;ILMN_1795719;ILMN_1744649;ILMN_1728199;ILMN_1789176;ILMN_1733396;ILMN_1779376;ILMN_1792435;ILMN_1793671;ILMN_1774336;ILMN_1748578;ILMN_2412384;ILMN_1814156;ILMN_1751773;ILMN_1737396;ILMN_1782551;ILMN_1785198;ILMN_1680618;ILMN_1768784;ILMN_2407124;ILMN_2157099;ILMN_1746252;ILMN_1749629;ILMN_1665559;ILMN_1696713;ILMN_1689001;ILMN_1664682;ILMN_1712432;ILMN_1761828;ILMN_1755834;ILMN_1652580;ILMN_1807501;ILMN_2137084;ILMN_1719256;ILMN_1737862;ILMN_1732336;ILMN_1661717;ILMN_1754272;ILMN_1806818;ILMN_1784860;ILMN_2338323;ILMN_1764794;ILMN_1724489;ILMN_1737205;ILMN_1681503;ILMN_1815169;ILMN_1731070;ILMN_1651237;ILMN_1727459;ILMN_1791002;ILMN_2301083;ILMN_1798654;ILMN_1763540;ILMN_1786125;ILMN_1795852;ILMN_1670238;ILMN_1683450,ILMN_1809590;ILMN_2376108;ILMN_1702837;ILMN_1759952;ILMN_1782977;ILMN_1706779;ILMN_1776173;ILMN_1800952;ILMN_2191436;ILMN_2344130;ILMN_1705093;ILMN_2325610;ILMN_1800654;ILMN_1694177;ILMN_1784946;ILMN_1656886;ILMN_1809010;ILMN_2293677;ILMN_2048326;ILMN_1795719;ILMN_1744649;ILMN_1728199;ILMN_1789176;ILMN_1733396;ILMN_1779376;ILMN_1792435;ILMN_1793671;ILMN_1774336;ILMN_1748578;ILMN_2412384;ILMN_1814156;ILMN_1751773;ILMN_1737396;ILMN_1782551;ILMN_1785198;ILMN_1680618;ILMN_1768784;ILMN_2407124;ILMN_2157099;ILMN_1746252;ILMN_1749629;ILMN_1665559;ILMN_1696713;ILMN_1689001;ILMN_1664682;ILMN_1712432;ILMN_1761828;ILMN_1755834;ILMN_1652580;ILMN_1807501;ILMN_2137084;ILMN_1719256;ILMN_1737862;ILMN_1732336;ILMN_1661717;ILMN_1754272;ILMN_1806818;ILMN_1784860;ILMN_2338323;ILMN_1764794;ILMN_1724489;ILMN_1737205;ILMN_1681503;ILMN_1815169;ILMN_1731070;ILMN_1651237;ILMN_1727459;ILMN_1791002;ILMN_2301083;ILMN_1798654;ILMN_1763540;ILMN_1786125;ILMN_1795852;ILMN_1670238;ILMN_1683450
Glycolysis ,-0.647668165095676,-3.6034116669848033,0.0,0.0008621321082875529,73,71,ILMN_1722858;ILMN_1741600;ILMN_1836744;ILMN_1755321;ILMN_1771523;ILMN_1779841;ILMN_1784709;ILMN_1736700;ILMN_1765796;ILMN_1712659;ILMN_1668072;ILMN_1660847;ILMN_2382990;ILMN_2365383;ILMN_1810467;ILMN_1692554;ILMN_2079488;ILMN_2043809;ILMN_1808368;ILMN_1777031;ILMN_2352926;ILMN_2385298;ILMN_1694472;ILMN_2320574;ILMN_2200153;ILMN_1751338;ILMN_1815530;ILMN_1690259;ILMN_1653292;ILMN_2112417;ILMN_1747716;ILMN_2378316;ILMN_1786195;ILMN_1762674;ILMN_1701374;ILMN_1666049;ILMN_1732776;ILMN_1716265;ILMN_1723486;ILMN_2061405;ILMN_1771903;ILMN_1793959;ILMN_2145050;ILMN_1784467;ILMN_1755974;ILMN_1775327;ILMN_1662130;ILMN_1715416;ILMN_1815924;ILMN_1670302;ILMN_2115154;ILMN_1730999;ILMN_1713037;ILMN_1707627;ILMN_1738681;ILMN_1669635;ILMN_2216852;ILMN_1749930;ILMN_1652989;ILMN_1705907;ILMN_2359887;ILMN_2173451;ILMN_1734826;ILMN_1725612;ILMN_2381138;ILMN_1802252;ILMN_1768293;ILMN_1805737;ILMN_1673962;ILMN_1710756;ILMN_2196569,ILMN_2061405;ILMN_1771903;ILMN_1793959;ILMN_2145050;ILMN_1784467;ILMN_1755974;ILMN_1775327;ILMN_1662130;ILMN_1715416;ILMN_1815924;ILMN_1670302;ILMN_2115154;ILMN_1730999;ILMN_1713037;ILMN_1707627;ILMN_1738681;ILMN_1669635;ILMN_2216852;ILMN_1749930;ILMN_1652989;ILMN_1705907;ILMN_2359887;ILMN_2173451;ILMN_1734826;ILMN_1725612;ILMN_2381138;ILMN_1802252;ILMN_1768293;ILMN_1805737;ILMN_1673962;ILMN_1710756;ILMN_2196569
Viral Messenger RNA Synthesis ,-0.7169307502178528,-3.60048836217419,0.0,0.0008892038894656645,44,41,ILMN_1670037;ILMN_1748616;ILMN_1782385;ILMN_1755321;ILMN_2320574;ILMN_1751338;ILMN_1748438;ILMN_1690259;ILMN_2378316;ILMN_1659026;ILMN_1762674;ILMN_1701374;ILMN_1666049;ILMN_1732776;ILMN_1720542;ILMN_2088172;ILMN_2061405;ILMN_1771903;ILMN_2145050;ILMN_1732300;ILMN_1784467;ILMN_1662130;ILMN_1745798;ILMN_1689445;ILMN_1715416;ILMN_1815924;ILMN_2115154;ILMN_1730999;ILMN_1738681;ILMN_1669635;ILMN_1749930;ILMN_1652989;ILMN_1705907;ILMN_1734826;ILMN_1725612;ILMN_1792672;ILMN_2381138;ILMN_1768293;ILMN_1745885;ILMN_1673962;ILMN_2196569,ILMN_1720542;ILMN_2088172;ILMN_2061405;ILMN_1771903;ILMN_2145050;ILMN_1732300;ILMN_1784467;ILMN_1662130;ILMN_1745798;ILMN_1689445;ILMN_1715416;ILMN_1815924;ILMN_2115154;ILMN_1730999;ILMN_1738681;ILMN_1669635;ILMN_1749930;ILMN_1652989;ILMN_1705907;ILMN_1734826;ILMN_1725612;ILMN_1792672;ILMN_2381138;ILMN_1768293;ILMN_1745885;ILMN_1673962;ILMN_2196569
G2/M Checkpoints ,-0.6345930628848888,-3.5954190913424777,0.0,0.0009110370206802232,197,164,ILMN_1806017;ILMN_1653896;ILMN_1664440;ILMN_2224990;ILMN_1758623;ILMN_1732071;ILMN_2058512;ILMN_1694385;ILMN_1736820;ILMN_2053992;ILMN_1691188;ILMN_1780189;ILMN_1732767;ILMN_1687947;ILMN_1720926;ILMN_2115340;ILMN_1793651;ILMN_1680937;ILMN_1779633;ILMN_1676580;ILMN_1716895;ILMN_2363489;ILMN_1759789;ILMN_2358041;ILMN_2136615;ILMN_1751120;ILMN_2096759;ILMN_1713436;ILMN_1775925;ILMN_1764986;ILMN_1802905;ILMN_1740083;ILMN_1737635;ILMN_1704094;ILMN_1721659;ILMN_1708789;ILMN_1670033;ILMN_2191428;ILMN_2291010;ILMN_1796430;ILMN_1739101;ILMN_1716195;ILMN_2383435;ILMN_2108779;ILMN_2346573;ILMN_2277201;ILMN_1654677;ILMN_1760757;ILMN_1767006;ILMN_1797406;ILMN_2119320;ILMN_2331501;ILMN_2379835;ILMN_1659103;ILMN_1733256;ILMN_1786612;ILMN_1748290;ILMN_2395389;ILMN_1672178;ILMN_1697691;ILMN_2387553;ILMN_1658636;ILMN_1813314;ILMN_1699709;ILMN_1681542;ILMN_1713630;ILMN_1707173;ILMN_1652998;ILMN_1808907;ILMN_2296335;ILMN_1779373;ILMN_1813475;ILMN_1691428;ILMN_1750180;ILMN_2396813;ILMN_1689241;ILMN_1753582;ILMN_1709611;ILMN_1779356;ILMN_1782329;ILMN_1748651;ILMN_1688666;ILMN_1750145;ILMN_1723111;ILMN_1778561;ILMN_1697546;ILMN_2165369;ILMN_1684183;ILMN_1771065;ILMN_1785914;ILMN_2061452;ILMN_1683026;ILMN_1847965;ILMN_1747195;ILMN_1704404;ILMN_1701962;ILMN_2151488;ILMN_1666409;ILMN_1658702;ILMN_1682098;ILMN_2376108;ILMN_1691165;ILMN_1702837;ILMN_1759952;ILMN_1700487;ILMN_1782977;ILMN_1776173;ILMN_1800952;ILMN_2344130;ILMN_1807535;ILMN_1705093;ILMN_1800654;ILMN_1728512;ILMN_1784946;ILMN_1809010;ILMN_2048326;ILMN_1795719;ILMN_1744649;ILMN_1770515;ILMN_1789176;ILMN_1733396;ILMN_1814122;ILMN_1679881;ILMN_1712803;ILMN_2074258;ILMN_1814156;ILMN_1737396;ILMN_1801928;ILMN_2407619;ILMN_2105923;ILMN_1684929;ILMN_1768784;ILMN_2407124;ILMN_1806607;ILMN_1665559;ILMN_1790537;ILMN_2075334;ILMN_1664682;ILMN_1712432;ILMN_2401436;ILMN_1785756;ILMN_1674385;ILMN_1747911;ILMN_1737862;ILMN_1732336;ILMN_2351916;ILMN_1806818;ILMN_1784860;ILMN_1741801;ILMN_2395236;ILMN_1764794;ILMN_1724489;ILMN_1737205;ILMN_1681503;ILMN_1709484;ILMN_1815169;ILMN_1731070;ILMN_2413899;ILMN_1727459;ILMN_1798654;ILMN_1763540;ILMN_1801939;ILMN_1670238;ILMN_1664630,ILMN_2165369;ILMN_1684183;ILMN_1771065;ILMN_1785914;ILMN_2061452;ILMN_1683026;ILMN_1847965;ILMN_1747195;ILMN_1704404;ILMN_1701962;ILMN_2151488;ILMN_1666409;ILMN_1658702;ILMN_1682098;ILMN_2376108;ILMN_1691165;ILMN_1702837;ILMN_1759952;ILMN_1700487;ILMN_1782977;ILMN_1776173;ILMN_1800952;ILMN_2344130;ILMN_1807535;ILMN_1705093;ILMN_1800654;ILMN_1728512;ILMN_1784946;ILMN_1809010;ILMN_2048326;ILMN_1795719;ILMN_1744649;ILMN_1770515;ILMN_1789176;ILMN_1733396;ILMN_1814122;ILMN_1679881;ILMN_1712803;ILMN_2074258;ILMN_1814156;ILMN_1737396;ILMN_1801928;ILMN_2407619;ILMN_2105923;ILMN_1684929;ILMN_1768784;ILMN_2407124;ILMN_1806607;ILMN_1665559;ILMN_1790537;ILMN_2075334;ILMN_1664682;ILMN_1712432;ILMN_2401436;ILMN_1785756;ILMN_1674385;ILMN_1747911;ILMN_1737862;ILMN_1732336;ILMN_2351916;ILMN_1806818;ILMN_1784860;ILMN_1741801;ILMN_2395236;ILMN_1764794;ILMN_1724489;ILMN_1737205;ILMN_1681503;ILMN_1709484;ILMN_1815169;ILMN_1731070;ILMN_2413899;ILMN_1727459;ILMN_1798654;ILMN_1763540;ILMN_1801939;ILMN_1670238;ILMN_1664630
