Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Gap junction trafficking and regulation ,0.4044113554342793,3.3104514184855294,0.012658227848101266,0.3532965691535335,51,47,ILMN_1691499;ILMN_2038775;ILMN_1710280;ILMN_1652464;ILMN_1679482;ILMN_1731516;ILMN_1718268;ILMN_2215640;ILMN_1799535;ILMN_1722753;ILMN_1793659;ILMN_1731525;ILMN_2178994;ILMN_1735365;ILMN_1670385;ILMN_2038777;ILMN_1727087;ILMN_1654742;ILMN_1712396;ILMN_1718671;ILMN_1756779;ILMN_1687023;ILMN_1677635;ILMN_1784300;ILMN_1727080;ILMN_1671106;ILMN_1682459;ILMN_1680874;ILMN_1769388;ILMN_1699598;ILMN_1674609;ILMN_1764228;ILMN_1695420;ILMN_2200210;ILMN_1686867;ILMN_1723048;ILMN_1791726;ILMN_1702636;ILMN_2339377;ILMN_1710161;ILMN_1780769;ILMN_1778253;ILMN_1801454;ILMN_1742167;ILMN_1704961;ILMN_2148819;ILMN_1805200,ILMN_1691499;ILMN_2038775;ILMN_1710280;ILMN_1652464;ILMN_1679482;ILMN_1731516;ILMN_1718268;ILMN_2215640;ILMN_1799535;ILMN_1722753
Ionotropic activity of kainate receptors ,0.6929546913561665,3.6041446460801545,0.012526096033402923,0.35385286160728024,9,9,ILMN_1856009;ILMN_1799073;ILMN_2396697;ILMN_1788538;ILMN_1679595;ILMN_1811515;ILMN_1778242;ILMN_1773114;ILMN_1768595,ILMN_1856009;ILMN_1799073;ILMN_2396697;ILMN_1788538
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression ,0.39230652289456674,3.5806127584375314,0.0064516129032258064,0.35601445514183916,82,68,ILMN_1881081;ILMN_1808907;ILMN_1786882;ILMN_1775925;ILMN_2402930;ILMN_1670033;ILMN_1766359;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1740764;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1687947;ILMN_1753524;ILMN_1785756;ILMN_2224990;ILMN_1792689;ILMN_2144426;ILMN_1750180;ILMN_1813314;ILMN_2128133;ILMN_1768973;ILMN_1732071;ILMN_1680937;ILMN_1758623;ILMN_1706784;ILMN_1742143;ILMN_1652998;ILMN_1767747;ILMN_1671911;ILMN_1653514;ILMN_2207865;ILMN_1666179;ILMN_1764986;ILMN_1708728;ILMN_2075334;ILMN_1749368;ILMN_1770053;ILMN_1707257;ILMN_1788489;ILMN_1723111;ILMN_1658702;ILMN_1673682;ILMN_1782173;ILMN_1751081;ILMN_1742123;ILMN_1773763;ILMN_1707858;ILMN_1695706;ILMN_2108779;ILMN_1755318;ILMN_2165369;ILMN_1779373;ILMN_1698491;ILMN_1685551;ILMN_1736820;ILMN_1727458,ILMN_1881081;ILMN_1808907;ILMN_1786882;ILMN_1775925;ILMN_2402930;ILMN_1670033;ILMN_1766359;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1740764;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1687947;ILMN_1753524;ILMN_1785756
Defective CHST3 causes SEDCJD ,0.6850714840867398,3.3221819942367126,0.04721030042918455,0.356713595550673,7,7,ILMN_1683211;ILMN_1688184;ILMN_1723481;ILMN_1732154;ILMN_2206746;ILMN_1687301;ILMN_1666894,ILMN_1683211;ILMN_1688184
DNA methylation ,0.4084029482246435,3.315003505413924,0.00404040404040404,0.3570756010588043,65,57,ILMN_1881081;ILMN_1808907;ILMN_1775925;ILMN_2402930;ILMN_1670033;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1687947;ILMN_1753524;ILMN_1785756;ILMN_2224990;ILMN_1792689;ILMN_2144426;ILMN_1750180;ILMN_1813314;ILMN_1768973;ILMN_1732071;ILMN_1680937;ILMN_1758623;ILMN_1706784;ILMN_1742143;ILMN_2401352;ILMN_1652998;ILMN_2207865;ILMN_1666179;ILMN_1764986;ILMN_1708728;ILMN_2075334;ILMN_1749368;ILMN_1707257;ILMN_1788489;ILMN_1723111;ILMN_1658702;ILMN_1742123;ILMN_1654945;ILMN_1760201;ILMN_1707858;ILMN_1695706;ILMN_2108779;ILMN_1755318;ILMN_2165369;ILMN_1779373;ILMN_1778357;ILMN_1736820,ILMN_1881081;ILMN_1808907;ILMN_1775925;ILMN_2402930;ILMN_1670033;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1687947;ILMN_1753524;ILMN_1785756
Carnitine metabolism ,0.6079846371326353,3.328890530306113,0.015594541910331383,0.3585874487362011,14,13,ILMN_1741392;ILMN_1786021;ILMN_1794844;ILMN_1797531;ILMN_1678579;ILMN_1811973;ILMN_1668778;ILMN_1687315;ILMN_1772123;ILMN_1710052;ILMN_1791754;ILMN_2165473;ILMN_1699357,ILMN_1741392;ILMN_1786021;ILMN_1794844;ILMN_1797531;ILMN_1678579;ILMN_1811973;ILMN_1668778
RNA Polymerase I Promoter Opening ,0.4111121019798531,3.2997143766457304,0.010040160642570281,0.3602388265065198,63,55,ILMN_1881081;ILMN_1808907;ILMN_1775925;ILMN_2402930;ILMN_1670033;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1687947;ILMN_1753524;ILMN_1785756;ILMN_2224990;ILMN_1792689;ILMN_2144426;ILMN_1750180;ILMN_1813314;ILMN_1768973;ILMN_1732071;ILMN_1680937;ILMN_1758623;ILMN_1706784;ILMN_1742143;ILMN_1652998;ILMN_2207865;ILMN_1666179;ILMN_1764986;ILMN_1708728;ILMN_2075334;ILMN_1749368;ILMN_1707257;ILMN_1788489;ILMN_1723111;ILMN_1658702;ILMN_2387452;ILMN_1742123;ILMN_1707858;ILMN_1695706;ILMN_2108779;ILMN_1755318;ILMN_2165369;ILMN_1779373;ILMN_1736820;ILMN_1806946,ILMN_1881081;ILMN_1808907;ILMN_1775925;ILMN_2402930;ILMN_1670033;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1687947;ILMN_1753524;ILMN_1785756
RUNX3 regulates YAP1-mediated transcription ,0.7257699758036258,3.34225440551714,0.02053388090349076,0.3612470022496333,7,7,ILMN_1709479;ILMN_1787115;ILMN_1674049;ILMN_1787461;ILMN_2413041;ILMN_2115125;ILMN_1682781,ILMN_1709479
RNA Polymerase I Promoter Escape ,0.3540663766992697,3.3324293236121285,0.006521739130434782,0.36450951773265533,107,82,ILMN_1667977;ILMN_1881081;ILMN_1808907;ILMN_2085525;ILMN_1775925;ILMN_2402930;ILMN_1780758;ILMN_1670033;ILMN_1781121;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1670037;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1800308;ILMN_1687947;ILMN_1662772;ILMN_1753524;ILMN_1785756;ILMN_2224990;ILMN_1739497;ILMN_1792689;ILMN_2144426;ILMN_1750180;ILMN_1813314;ILMN_2360448;ILMN_1768973;ILMN_1732071;ILMN_1680937;ILMN_1758623;ILMN_1706784;ILMN_1742143;ILMN_1765401;ILMN_1726693;ILMN_1652998;ILMN_1815859;ILMN_2207865;ILMN_1666179;ILMN_1764986;ILMN_1767219;ILMN_1708728;ILMN_2075334;ILMN_1749368;ILMN_2335072;ILMN_1707257;ILMN_1788489;ILMN_1740216;ILMN_1723111;ILMN_1725666;ILMN_2110167;ILMN_1658702;ILMN_1742250;ILMN_1782173;ILMN_1742123;ILMN_2398587;ILMN_1745885;ILMN_1742427;ILMN_1707858;ILMN_1695706;ILMN_2108779;ILMN_1689445;ILMN_1755318;ILMN_2165369;ILMN_1697117;ILMN_1779373;ILMN_1778917;ILMN_1659026;ILMN_1691485;ILMN_1747870;ILMN_1736820;ILMN_1806946,ILMN_1667977;ILMN_1881081;ILMN_1808907;ILMN_2085525;ILMN_1775925;ILMN_2402930;ILMN_1780758;ILMN_1670033;ILMN_1781121;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1670037;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1800308;ILMN_1687947;ILMN_1662772;ILMN_1753524;ILMN_1785756
Synthesis of substrates in N-glycan biosythesis ,0.430870289883272,3.4339563373679436,0.003968253968253968,0.3694277118641805,71,62,ILMN_2220184;ILMN_1804476;ILMN_2412927;ILMN_1667132;ILMN_1742461;ILMN_1657550;ILMN_1697301;ILMN_1781560;ILMN_1686235;ILMN_2402674;ILMN_1711227;ILMN_1729417;ILMN_1773959;ILMN_1672042;ILMN_1772951;ILMN_1698508;ILMN_1732049;ILMN_1680104;ILMN_1684434;ILMN_1753627;ILMN_1693620;ILMN_1815874;ILMN_1752557;ILMN_1797102;ILMN_1678435;ILMN_1691736;ILMN_1740524;ILMN_2048011;ILMN_1675542;ILMN_1714082;ILMN_1758461;ILMN_1741440;ILMN_1697777;ILMN_2350315;ILMN_1704785;ILMN_1716547;ILMN_1658706;ILMN_1785336;ILMN_2253732;ILMN_1664449;ILMN_1780057;ILMN_2297453;ILMN_1695759;ILMN_1756501;ILMN_1780236;ILMN_1704195;ILMN_1735584;ILMN_2274775;ILMN_1789535;ILMN_1730977;ILMN_1782070;ILMN_2204545;ILMN_1714165;ILMN_1709674;ILMN_1735155;ILMN_2219683;ILMN_1761262;ILMN_1669788;ILMN_1713496;ILMN_1860638;ILMN_1719286;ILMN_2127379,ILMN_2220184;ILMN_1804476;ILMN_2412927;ILMN_1667132;ILMN_1742461;ILMN_1657550;ILMN_1697301;ILMN_1781560;ILMN_1686235;ILMN_2402674;ILMN_1711227;ILMN_1729417;ILMN_1773959;ILMN_1672042;ILMN_1772951;ILMN_1698508;ILMN_1732049;ILMN_1680104;ILMN_1684434;ILMN_1753627;ILMN_1693620
Apoptotic cleavage of cell adhesion  proteins ,0.6449129653480977,3.3811427754146473,0.01609657947686117,0.371051040166614,11,10,ILMN_1691499;ILMN_1655468;ILMN_1724149;ILMN_1652151;ILMN_1757350;ILMN_1663454;ILMN_1794662;ILMN_1677032;ILMN_1704196;ILMN_2388155,ILMN_1691499;ILMN_1655468;ILMN_1724149;ILMN_1652151;ILMN_1757350;ILMN_1663454;ILMN_1794662
PRC2 methylates histones and DNA ,0.401775775521452,3.360843924841037,0.00202020202020202,0.3719146383527767,74,64,ILMN_1881081;ILMN_1808907;ILMN_1775925;ILMN_2402930;ILMN_1670033;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1687947;ILMN_1753524;ILMN_1785756;ILMN_2224990;ILMN_1792689;ILMN_2144426;ILMN_1750180;ILMN_1813314;ILMN_2347917;ILMN_1768973;ILMN_1732071;ILMN_1680937;ILMN_1758623;ILMN_1706784;ILMN_1742143;ILMN_2328972;ILMN_1752877;ILMN_1652998;ILMN_1653514;ILMN_2207865;ILMN_1666179;ILMN_1764986;ILMN_2364529;ILMN_1708728;ILMN_2075334;ILMN_1749368;ILMN_1770053;ILMN_1707257;ILMN_1788489;ILMN_1723111;ILMN_1658702;ILMN_1797813;ILMN_1803376;ILMN_1742123;ILMN_1654945;ILMN_1713249;ILMN_1760201;ILMN_1707858;ILMN_1695706;ILMN_2108779;ILMN_1755318;ILMN_2165369;ILMN_1779373;ILMN_1736820,ILMN_1881081;ILMN_1808907;ILMN_1775925;ILMN_2402930;ILMN_1670033;ILMN_1751120;ILMN_1688666;ILMN_1676580;ILMN_1756849;ILMN_1721127;ILMN_1681542;ILMN_1713436;ILMN_1782329;ILMN_2119320;ILMN_1716195;ILMN_2115340;ILMN_2053992;ILMN_1776845;ILMN_1664706;ILMN_1726815;ILMN_1687947;ILMN_1753524;ILMN_1785756
Lewis blood group biosynthesis ,0.5479460985350606,3.3706838481013564,0.03285420944558522,0.37212265016137147,21,17,ILMN_1709907;ILMN_1707200;ILMN_1678862;ILMN_2312228;ILMN_1653358;ILMN_1725683;ILMN_1794659;ILMN_1773310;ILMN_1691736;ILMN_1705352;ILMN_1690682;ILMN_1792072;ILMN_2350315;ILMN_1800713;ILMN_1724236;ILMN_1659202;ILMN_2204545,ILMN_1709907;ILMN_1707200;ILMN_1678862;ILMN_2312228;ILMN_1653358;ILMN_1725683;ILMN_1794659;ILMN_1773310;ILMN_1691736;ILMN_1705352;ILMN_1690682
